RowID,stratum,lcode,sdate,utm_e,utm_n,snag
78037,BWC-S,D16.RS,6/18/2008,727700,4445500,1
78046,BWC-S,D12.RS,8/19/2009,737720,4309385,1
78096,MCB-U,D3.RS,10/14/1993,731270,4312085,0
78122,SCB,D14.RS,7/6/2009,741100,4450350,0
78175,SCB,D10.RS,9/9/2004,711420,4304235,1
78205,BWC-S,F282A.RS,10/20/2004,759500,4481900,0
78252,SCB,D22.RS,7/14/1995,716450,4431250,1
78273,MCB-U,D6.RS,6/26/2012,814445,4120940,0
78278,IMP-S,D23.RS,8/12/1999,746620,4305285,1
78303,MCB-U,D6.RS,10/21/2005,706320,4306485,1
78353,MCB-U,D2.RS,6/26/2017,780850,4494050,0
78386,MCB-U,D3.RS,10/13/2006,813895,4122340,0
78414,BWC-S,D19.RS,7/21/2014,739970,4309135,1
78422,SCB,D11.RS,10/16/2013,810695,4129189,0
78446,BWC-S,D17.RS,8/31/1993,720050,4433900,1
78455,TWZ,I80.0,10/25/1996,710889,4423794,1
78522,BWC-S,D35.RS,7/27/2015,722150,4438150,0
78551,BWC-S,D16.RS,10/28/2011,736520,4310335,0
78552,MCB-U,A10A.RS,9/9/2003,723520,4315535,1
78582,SCB,D10.RS,8/10/2000,808895,4132190,0
78607,SCB,D17.RS,8/24/2012,743600,4455950,0
78628,IMP-S,D22.RS,6/27/1994,744070,4306085,0
78659,MCB-U,A11A.RS,7/13/2015,757550,4477850,0
78727,MCB-U,D5.RS,8/26/2015,764000,4487300,1
78846,BWC-S,D29.RS,9/8/2015,739000,4447550,0
78847,MCB-U,D4.RS,7/16/2010,818945,4113840,1
78859,SCB,D12.RS,6/23/2009,742300,4452750,1
78893,SCB,D31.RS,10/3/1996,722550,4440600,NA
78900,IMP-S,H23A.RS,8/12/1999,743820,4306535,0
78956,SCB,D12.RS,10/16/2001,717420,4310185,0
79024,BWC-S,D13.RS,6/22/2010,740270,4309235,1
79028,SCB,D20.RS,10/9/2012,716350,4431200,1
79059,IMP-S,D22.RS,9/21/2012,744520,4305935,0
79108,MCB-U,D2.RS,8/21/2002,730220,4313585,1
79161,SCB,D12.RS,6/30/2016,816595,4137340,1
79176,SCB,D13.RS,6/26/2017,703570,4308285,1
79233,MCB-U,D6.RS,8/14/2015,744720,4307035,1
79290,BWC-S,D10.RS,8/2/2010,740320,4309085,1
79332,BWC-S,F185A.RS,8/7/2008,721800,4438100,0
79387,BWC-S,F19A.RS,9/23/2004,781950,4493900,0
79400,SCB,D6.RS,9/4/2005,817645,4142690,0
79401,SCB,D10.RS,6/18/1998,734620,4312535,1
79437,SCB,D9.RS,9/25/2002,715200,4430950,1
79453,BWC-S,D27.RS,8/5/2015,760700,4478200,0
79495,BWC-S,D31.RS,10/20/1999,730600,4446450,0
79496,BWC-S,D10.RS,8/7/2001,726920,4313835,0
79497,MCB-U,D5.RS,10/3/2001,726820,4314585,1
79533,MCB-U,D5.RS,9/8/2014,736670,4310935,1
79554,MCB-U,D15.RS,8/1/1996,712550,4428100,1
79555,BWC-S,F13A.RS,6/19/1997,727670,4313535,1
79581,SCB,C29A.RS,7/30/2007,820195,4115190,0
79602,BWC-S,D26.RS,6/17/2004,783500,4499450,1
79614,BWC-S,F32A.RS,7/11/2012,740470,4309135,0
79653,MCB-U,D2.RS,10/29/1993,815645,4148590,1
79708,BWC-S,D23.RS,8/22/2000,746350,4459750,1
79724,MCB-U,D2.RS,9/28/2015,778800,4494550,0
79753,SCB,D20.RS,10/19/2015,740000,4449850,1
79913,SCB,D23.RS,7/21/2016,715550,4430950,0
79938,MCB-U,B13A.RS,8/8/2013,812295,4137589,0
80020,IMP-S,H20A.RS,10/21/2016,744120,4306035,0
80082,TRI,HD00.9M,9/10/2013,808024,4127457,1
80116,MCB-U,D15.RS,8/25/1995,718900,4433244,1
80229,BWC-S,F319A.RS,6/21/2012,722050,4438200,1
80400,BWC-S,F379A.RS,9/4/2012,712550,4428850,1
80430,MCB-W,M235.0W,9/10/2008,703215,4309782,0
80502,BWC-S,D17.RS,10/28/2011,737020,4310085,0
80503,BWC-S,D19.RS,8/19/2010,739550,4448400,0
80504,BWC-S,D33.RS,10/13/1995,723150,4440000,0
80720,SCB,D8.RS,7/2/2004,822545,4105890,1
80737,BWC-S,F21A.RS,9/24/2004,736320,4312435,0
80778,MCB-U,D8.RS,8/2/2013,750400,4470500,0
80884,MCB-U,D5.RS,10/28/2005,740620,4310635,1
80924,IMP-S,D23.RS,10/5/2006,743870,4306085,0
81037,MCB-U,80840.15835,7/18/1996,808395,4158340,1
81089,SCB,D13.RS,8/14/2017,749900,4467250,0
81206,BWC-S,F8A.RS,10/29/2002,739320,4309335,0
81236,SCB,D18.RS,9/27/2012,741350,4451200,1
81268,SCB,D12.RS,10/18/2012,704070,4308935,1
81318,IMP-S,D21.RS,8/6/2009,746220,4305285,0
81380,MCB-U,D16.RS,6/29/1998,710850,4424000,0
81394,SCB,D20.RS,6/27/1997,716750,4431400,1
81419,TRI,BM00.7S,8/28/1997,808309,4164557,1
81475,MCB-U,D2.RS,9/9/1994,725470,4315785,0
81501,BWC-S,F227A.RS,8/8/1997,739400,4448450,1
81559,BWC-S,D17.RS,8/29/2007,726870,4313835,1
81597,BWC-S,F174A.RS,8/7/2008,722500,4439000,1
81627,SCB,D14.RS,7/6/2015,714320,4304435,0
81636,BWC-S,F307A.RS,8/5/2013,722650,4438999,1
81708,MCB-U,A22A.RS,8/16/2011,715900,4431350,0
81772,BWC-S,F61A.RS,7/18/2016,759500,4482550,0
81788,BWC-S,D15.RS,9/14/2016,733920,4310635,0
81789,BWC-S,F353A.R,10/27/2006,746050,4459100,1
81802,BWC-S,F63A.RS,8/12/2013,759850,4482000,0
81851,BWC-S,F63A.RS,7/21/1994,737000,4445600,1
81897,BWC-S,D4.RS,6/17/1998,757500,4476600,0
81898,SCB,D5.RS,8/31/1998,820395,4114690,0
81899,SCB,D12.RS,10/17/2007,733820,4312235,1
81924,BWC-S,F8A.RS,8/25/2004,740070,4309085,1
81968,BWC-S,F257A.RS,8/9/2005,714500,4430250,1
82010,SCB,C169A.RS,8/28/1998,820495,4113640,1
82082,MCB-U,D1.RS,10/24/2007,702370,4312985,0
82092,BWC-S,D16.RS,6/26/1998,737670,4309485,1
82129,SCB,D10.RS,8/14/2009,816795,4138990,1
82154,BWC-S,D14.RS,8/4/2000,775650,4493850,0
82192,SCB,I113.0T,7/13/1993,743494,4454903,1
82204,SCB,D13.RS,10/13/2004,738450,4448750,0
82248,TRI,HD00.9M,7/17/2008,808024,4127458,1
82259,MCB-U,D3.RS,10/4/2005,731620,4311535,1
82300,SCB,D19.RS,10/17/2008,739500,4449550,1
82351,BWC-S,F289A.RS,10/12/2001,712750,4428200,1
82387,SCB,I113.0Tb,9/7/2017,743494,4454903,1
82411,IMP-S,D23.RS,6/20/2000,744270,4306035,0
82413,MCB-U,D14.RS,8/17/2000,720020,4314935,0
82421,SCB,D12.RS,8/3/2016,707720,4305985,0
82447,TRI,BM00.7S,8/18/2014,808309,4164557,1
82465,BWC-S,D18.RS,9/12/2012,733020,4310835,0
82466,SCB,D14.RS,7/1/2010,722550,4440650,1
82474,MCB-U,D2.RS,6/16/2011,812295,4151740,1
82481,BWC-S,F410A.RS,8/16/2001,745250,4457500,0
82672,MCB-U,D6.RS,6/17/2008,746470,4306685,1
82682,IMP-S,H12A.RS,6/27/1997,744720,4306285,0
82724,MCB-U,D3.RS,9/1/2004,822195,4108290,1
82831,MCB-U,D7.RS,6/16/1995,709420,4304785,1
82837,SCB,D20.RS,8/30/2017,738400,4449000,1
82883,SCB,D35.RS,8/11/2008,738550,4449350,0
82993,SCB,D7.RS,9/27/2001,818145,4117540,0
83041,SCB,D6.RS,7/23/2001,736770,4312435,0
83077,MCB-U,D3.RS,9/14/2012,810045,4156390,0
83078,SCB,D13.RS,7/7/2011,777450,4494400,1
83098,SCB,D16.RS,7/21/2016,822045,4106741,0
83119,MCB-U,D7.RS,10/4/2001,719250,4434500,1
83138,MCB-U,D13.RS,9/9/1998,758650,4478850,0
83159,SCB,D13.RS,6/24/2009,729120,4312835,0
83304,MCB-U,D4.RS,8/11/1997,782750,4498800,0
83305,BWC-S,F132A.RS,10/13/2011,756700,4476200,0
83423,BWC-S,D20.RS,6/19/2013,739770,4309235,1
83450,SCB,D8.RS,10/4/2006,809845,4130190,0
83452,MCB-U,D16.RS,10/28/1998,712700,4430100,1
83465,MCB-U,D5.RS,7/18/2017,813645,4150440,0
83479,SCB,D9.RS,9/1/1994,735820,4312835,1
83524,SCB,D7.RS,7/1/2008,714900,4430750,1
83540,MCB-U,D3.RS,7/13/1993,712525,4426625,1
83546,MCB-W,M061.5W,10/25/1994,816656,4144104,0
83630,SCB,D8.RS,10/22/2010,819845,4115190,1
83660,MCB-U,D5.RS,8/11/2014,752750,4474050,0
83696,BWC-S,F13A.RS,10/7/2016,730970,4311885,1
83772,MCB-U,D6.RS,8/18/2011,816245,4147240,1
83820,BWC-S,F271A.RS,8/4/2004,759500,4481700,0
83876,IMP-S,D22.RS,8/22/2005,744520,4306535,1
83936,BWC-S,D1.RS,7/25/1996,759600,4481600,1
83985,BWC-S,F7A.RS,10/20/1997,737670,4309435,1
83994,MCB-U,D9.RS,8/22/1996,763950,4486950,1
84015,MCB-U,D4.RS,10/6/2014,815245,4139140,1
84034,BWC-S,F315A.RS,8/10/2000,760050,4482100,1
84050,MCB-U,D18.RS,6/24/1999,746050,4460650,1
84078,SCB,D9.RS,8/24/2016,702720,4312535,1
84149,BWC-S,D1.RS,8/10/1995,783700,4498600,0
84153,BWC-S,D28.RS,6/26/2009,761150,4484300,1
84202,SCB,D26.RS,8/4/1998,741150,4450500,1
84266,SCB,I113.0Ta,7/22/2016,743494,4454903,1
84314,SCB,I113.0T,8/15/2005,743494,4454903,1
84321,MCB-U,D6.RS,8/8/2008,744520,4307135,0
84437,BWC-S,D1.RS,10/19/1998,783600,4498300,0
84480,MCB-U,M070.2,11/5/1993,809550,4155709,1
84625,BWC-S,F156A.RS,10/14/2011,749600,4466200,0
84709,SCB,D12.RS,10/28/2009,822845,4105340,1
84823,MCB-U,D19.RS,8/17/2001,745870,4306885,0
84860,MCB-W,M235.0W,10/18/2005,703215,4309782,1
84917,SCB,81035.12945,7/12/1996,810345,4129440,1
84938,BWC-S,F198A.RS,10/24/1995,719400,4433350,0
85002,IMP-S,D21.RS,8/25/1998,744170,4306735,0
85056,IMP-S,D22.RS,9/2/2014,745570,4306035,1
85101,SCB,D20.RS,10/15/2014,742250,4452750,0
85142,SCB,D5.RS,9/2/2004,809095,4131590,0
85143,SCB,D5.RS,10/26/2000,701920,4309935,0
85221,MCB-U,D8.RS,9/12/2014,818445,4114340,0
85223,SCB,D9.RS,10/29/2007,820695,4113840,1
85279,SCB,C88A.RS,9/13/2006,822195,4106540,1
85349,SCB,D7.RS,9/12/2004,822595,4105890,0
85350,SCB,C129A.RS,7/23/2012,822095,4106640,1
85403,MCB-U,D4.RS,7/21/2015,737470,4310835,1
85413,BWC-S,D19.RS,8/2/2012,741870,4307135,1
85471,BWC-S,D34.RS,10/18/2012,719900,4433750,0
85472,SCB,D14.RS,7/22/2011,707920,4305885,0
85567,MCB-U,D6.RS,10/4/2001,719350,4434800,0
85577,SCB,D13.RS,8/8/2002,768900,4491950,1
85637,SCB,D10.RS,6/16/2008,742500,4452800,1
85656,MCB-U,D2.RS,6/17/2004,744670,4306735,1
85709,MCB-W,M070.1E,10/21/1994,810257,4155802,1
85764,MCB-U,D2.RS,10/22/1999,810295,4155690,1
85808,MCB-U,D3.RS,6/19/1997,727770,4313735,1
85869,SCB,D14.RS,10/16/1996,700620,4311535,1
85885,BWC-S,D31.RS,10/5/1998,739250,4447750,0
85886,BWC-S,F34A.RS,10/28/2011,739520,4309235,1
86029,MCB-U,D7.RS,9/24/2010,745670,4306535,1
86040,BWC-S,F36A.RS,7/10/2009,742970,4306585,1
86058,MCB-U,D2.RS,10/12/2009,745250,4458700,0
86081,SCB,D11.RS,10/29/2006,822645,4105490,0
86082,BWC-S,D21.RS,10/22/2001,775600,4494250,1
86102,MCB-U,D13.RS,10/14/1998,744700,4457200,0
86156,MCB-U,D8.RS,10/1/2012,731000,4447450,0
86170,SCB,D12.RS,9/13/2006,811045,4128740,0
86191,BWC-S,F295A.RS,8/11/2005,759650,4482200,0
86408,BWC-S,F38A.RS,8/29/2003,742270,4306735,1
86470,MCB-U,D14.RS,9/23/1997,784650,4502350,0
86502,MCB-U,D14.RS,8/22/1997,719200,4436750,1
86583,SCB,D17.RS,6/24/2009,722450,4440450,0
86595,SCB,D14.RS,10/13/2009,741050,4450400,1
86628,BWC-S,D12.RS,10/25/2005,740520,4309285,1
86772,SCB,D14.RS,10/13/2004,738100,4448500,0
86794,BWC-S,D20.RS,8/22/2005,742670,4306435,1
86908,SCB,D15.RS,7/14/2008,716520,4308185,1
87007,MCB-U,D4.RS,6/21/2017,715570,4309185,1
87134,BWC-S,D15.RS,8/6/1993,728300,4445400,0
87142,MCB-U,D2.RS,9/20/2016,723120,4315285,0
87227,IMP-S,D23.RS,7/15/1999,744020,4306535,1
87267,MCB-U,D8.RS,7/17/1996,706270,4305735,0
87376,SCB,D10.RS,9/28/2009,700620,4311435,1
87425,MCB-U,D2.RS,8/19/2003,806895,4162540,0
87462,MCB-U,D6.RS,10/15/1997,746220,4306735,1
87487,MCB-U,D34.RS,9/22/2010,734700,4448200,0
87523,MCB-U,D10.RS,9/8/2016,723600,4444150,1
87601,BWC-S,D32.RS,10/18/1995,746400,4458800,1
87694,MCB-U,D3.RS,6/25/2007,712420,4304835,1
87713,BWC-S,D12.RS,7/13/2007,740370,4309235,1
87737,SCB,D8.RS,7/30/2007,807495,4167990,0
87738,MCB-U,D6.RS,6/20/1996,717620,4312085,1
87752,MCB-U,D7.RS,10/25/2004,701570,4316135,0
87861,MCB-U,D6.RS,8/26/2015,762850,4483550,0
87873,BWC-S,F325A.RS,8/23/2007,783700,4499400,0
87904,MCB-U,D4.RS,6/18/2004,746150,4460550,1
87924,MCB-U,D1.RS,7/12/2013,764200,4488450,1
87958,BWC-S,D34.RS,10/22/1999,721500,4438300,0
87959,MCB-U,D7.RS,8/5/1994,703520,4310235,1
88005,IMP-S,D23.RS,6/15/2011,746720,4305485,1
88021,BWC-S,F278A.RS,10/14/1997,735900,4445450,1
88046,BWC-S,D35.RS,7/22/1999,719650,4435100,0
88150,TRI,BM00.7S,6/18/2004,808309,4164557,1
88160,MCB-U,D4.RS,10/25/1994,816595,4144290,1
88183,BWC-S,D10.RS,6/27/2000,726820,4313835,1
88197,BWC-S,D20.RS,8/10/2000,760550,4483150,1
88281,MCB-U,D3.RS,6/30/1995,720020,4314285,1
88318,MCB-U,D6.RS,8/2/2011,732400,4448200,0
88330,BWC-S,F375A.RS,8/14/2007,722250,4438350,1
88486,SCB,D36.RS,10/13/2009,741350,4451550,0
88541,BWC-S,D35.RS,7/13/1998,715600,4430800,0
88561,IMP-S,D23.RS,8/25/1998,743820,4306535,0
88620,SCB,D20.RS,10/3/2008,722650,4441000,1
88652,SCB,C31A.RS,10/4/2002,766500,4490100,1
88686,BWC-S,F130A.RS,8/8/1996,729400,4444450,1
88742,MCB-U,D3.RS,8/22/2014,811345,4152941,0
88769,BWC-S,D19.RS,10/27/2006,730050,4445800,0
88770,SCB,D16.RS,7/9/2001,743400,4453650,1
88810,SCB,D9.RS,10/4/2001,715950,4431100,0
88817,MCB-U,D25.RS,8/23/2000,773100,4493850,0
88834,MCB-U,D3.RS,8/6/1993,728350,4446550,1
88843,MCB-U,D2.RS,8/22/1997,731520,4311835,0
88844,MCB-U,B19A.RS,10/28/2011,820645,4113390,0
88868,MCB-U,D5.RS,9/9/1994,734620,4311135,0
88888,MCB-U,D33.RS,9/25/2007,741350,4455350,1
88951,IMP-S,D23.RS,6/15/1995,744170,4306135,0
88952,SCB,D20.RS,8/29/1997,714600,4430750,1
89118,MCB-U,D30.RS,8/8/2002,779450,4495200,1
89145,SCB,D16.RS,7/28/2003,738200,4448550,1
89280,BWC-S,F177A.RS,8/25/1995,722200,4438300,1
89330,BWC-S,D16.RS,8/15/2006,760850,4479200,0
89331,MCB-U,D8.RS,10/22/1998,766650,4490500,0
89357,SCB,D9.RS,8/28/2003,735920,4312885,0
89439,SCB,D9.RS,10/30/2004,817595,4141140,0
89442,MCB-U,M070.2A,7/18/1996,809550,4155709,1
89457,SCB,D15.RS,8/2/2002,741900,4452650,1
89523,BWC-S,D16.RS,7/1/1994,721200,4436600,1
89595,SCB,D13.RS,8/11/2011,715720,4306685,1
89624,BWC-S,D21.RS,8/10/2005,732400,4446950,0
89625,BWC-S,D20.RS,10/7/2016,741720,4307785,0
89626,BWC-S,D34.RS,10/19/2017,724250,4440650,0
89627,BWC-S,F335A.RS,6/23/2014,720150,4436350,0
89645,BWC-S,D27.RS,8/4/2014,783050,4498850,0
89646,SCB,D9.RS,9/26/2007,749700,4466900,0
89760,SCB,I113.0T,9/3/2003,743494,4454903,1
89763,IMP-S,D21.RS,6/18/2007,744170,4306585,1
89917,MCB-U,81040.13655,7/3/1995,810395,4136540,1
89978,TRI,HD00.9M,8/27/2014,808024,4127458,1
90000,MCB-U,D10.RS,9/3/2014,727950,4446550,0
90042,MCB-U,D5.RS,6/15/2012,814645,4122290,0
90052,BWC-S,D21.RS,7/13/2007,720750,4437700,0
90074,MCB-U,D6.RS,8/16/2010,730700,4447450,1
90083,MCB-U,D6.RS,9/28/2010,705520,4308185,1
90150,BWC-S,D26.RS,8/21/2003,784400,4499850,0
90151,MCB-U,D4.RS,8/22/2002,717170,4311285,1
90185,MCB-U,D3.RS,8/21/2000,718600,4432850,0
90214,TRI,BM00.7S,9/13/2006,808309,4164557,1
90463,BWC-S,F408A.RS,9/13/1999,712750,4427550,1
90560,BWC-S,D28.RS,10/12/2001,722250,4437250,0
90561,MCB-W,M232.7E,8/30/2016,706062,4307454,0
90717,MCB-U,D8.RS,8/3/2016,709770,4304235,1
90793,SCB,D10.RS,10/19/2009,816795,4139290,1
90841,BWC-S,D12.RS,6/24/2004,736120,4310835,0
91011,BWC-S,D14.RS,7/10/2008,737570,4309485,1
91077,SCB,D18.RS,8/2/2002,738500,4449300,1
91112,SCB,D21.RS,6/27/1997,715300,4430850,0
91127,MCB-U,D30.RS,6/19/2008,761050,4480600,1
91163,BWC-S,D19.RS,9/11/2009,730720,4311935,0
91164,MCB-U,D3.RS,8/13/2007,759600,4479600,0
91182,MCB-U,M070.2A,7/7/2014,809550,4155709,0
91193,BWC-S,D33.RS,9/6/2017,731100,4443800,0
91194,MCB-U,D7.RS,7/15/2010,733470,4311835,1
91306,MCB-U,D7.RS,9/18/1996,744720,4307635,1
91327,TWZ,I80.0,8/12/2002,710889,4423794,0
91429,BWC-S,D31.RS,9/16/2014,739350,4448850,1
91537,BWC-S,D13.RS,8/18/2008,735670,4310985,0
91538,MCB-U,M070.2A,9/6/2002,809550,4155709,0
91553,SCB,D3A.RS,11/5/1993,807695,4168790,1
91689,BWC-S,F220A.RS,10/20/1998,746900,4459450,0
91718,MCB-U,D3.RS,8/14/2000,815845,4118890,0
91847,MCB-U,D4.RS,10/1/2012,732170,4312835,0
91854,BWC-S,F235A.RS,9/12/2002,712700,4428250,1
91896,SCB,D19.RS,9/10/1999,715200,4430900,0
91927,MCB-U,D5.RS,8/4/2016,744370,4307085,1
91949,MCB-U,D11.RS,9/18/2013,719050,4434499,1
91975,MCB-U,D7.RS,7/21/2014,745570,4307085,1
92014,BWC-S,D32.RS,9/16/2014,739300,4447600,0
92077,SCB,D8.RS,10/3/2008,820645,4113990,1
92095,BWC-S,D20.RS,8/12/2009,721950,4437150,0
92096,MCB-W,M059.4W,9/12/1996,816198,4141056,0
92150,SCB,80965.1307,7/12/1996,809645,4130690,1
92172,SCB,D26.RS,10/26/1998,749150,4466150,0
92183,BWC-S,D35.RS,7/30/1996,719600,4433600,0
92184,MCB-U,D6.RS,6/21/2016,814845,4121440,1
92196,MCB-U,D1.RS,9/7/2005,721720,4315835,1
92223,BWC-S,D17.RS,6/19/2013,737120,4309935,0
92224,MCB-U,D8.RS,8/29/2011,746220,4306685,1
92287,SCB,C16A.RS,10/10/2013,749900,4467200,1
92288,MCB-U,D18.RS,9/14/1999,731450,4447550,0
92327,BWC-S,F341A.RS,8/22/2003,746600,4459050,0
92338,SCB,D23.RS,8/11/1998,767950,4491300,1
92359,SCB,D35.RS,8/26/2010,716050,4431100,1
92412,MCB-U,D1.RS,6/16/2016,783150,4497650,0
92439,MCB-U,D12.RS,7/21/2016,723650,4444050,0
92457,SCB,D12.RS,8/16/2006,743650,4454750,1
92483,MCB-U,D8.RS,9/22/2006,713150,4430350,0
92501,BWC-S,F366A.R,8/15/2006,775250,4494200,0
92507,BWC-S,D23.RS,8/18/2006,732000,4443750,0
92508,SCB,C107A.RS,10/30/2006,815845,4142190,1
92554,BWC-S,F167A.RS,9/27/2013,746150,4458450,0
92643,SCB,C174A.RS,10/15/1999,820654,4113721,0
92770,SCB,D14.RS,6/30/2017,811245,4128690,1
92778,BWC-S,D18.RS,6/18/1993,735120,4310985,1
92788,MCB-U,D1.RS,9/27/2017,720370,4315135,1
92810,SCB,D22.RS,8/17/2000,719120,4314585,1
92832,BWC-S,D25.RS,8/1/2014,783850,4500500,0
92833,BWC-S,D16.RS,8/14/1995,731170,4311785,1
92892,MCB-U,D7.RS,8/27/2014,714270,4307235,0
92921,BWC-S,D19.RS,8/29/2008,757500,4476300,0
92922,SCB,D16.RS,10/13/2009,740100,4449850,1
92954,MCB-W,M040.1W,8/15/2000,815783,4119110,0
93053,SCB,D12.RS,8/13/2002,715250,4430850,0
93062,BWC-S,D5.RS,9/2/1999,783400,4499850,0
93063,MCB-U,D6.RS,10/14/1993,715650,4431250,1
93091,BWC-S,D29.RS,8/29/1996,752000,4473400,0
93092,BWC-S,D18.RS,8/1/1996,734270,4311035,0
93100,SCB,D7.RS,10/22/2010,819845,4115440,1
93129,SCB,D13.RS,10/16/2013,819045,4116790,0
93130,MCB-U,D4.RS,9/1/2011,702820,4311535,0
93219,SCB,D9.RS,7/15/2015,718170,4312485,1
93249,SCB,D9.RS,8/21/2008,714400,4430650,1
93387,IMP-S,D23.RS,6/20/2002,744970,4305785,0
93430,SCB,D14.RS,10/3/2005,729270,4312785,1
93552,SCB,D15.RS,10/15/2007,741300,4452050,1
93573,TRI,BM00.7S,9/15/2003,808309,4164557,0
93574,BWC-S,D36.RS,9/21/2016,721400,4436900,1
93600,MCB-U,D2.RS,7/14/2017,807845,4160840,0
93615,SCB,D9.RS,9/26/2008,822295,4106440,0
93616,SCB,C103A.RS,9/13/2006,815845,4144240,1
93674,MCB-U,D4.RS,10/13/2006,815145,4120990,0
93675,BWC-S,D19.RS,8/19/2005,733770,4310885,1
93713,SCB,D9.RS,10/12/1994,749350,4466450,0
93721,BWC-S,D24.RS,9/27/2005,725300,4443250,0
93722,IMP-S,D21.RS,7/10/1998,744120,4306785,0
93769,MCB-W,M067.1W,9/7/1995,812325,4151704,0
93870,SCB,D34.RS,7/26/2004,716250,4431150,1
93888,MCB-U,D4.RS,8/2/2005,757850,4478250,0
93934,IMP-S,H7A.RS,8/12/1999,744420,4306335,1
93980,MCB-U,D7.RS,9/6/2002,709320,4304735,0
94043,SCB,D23.RS,9/23/2014,716800,4431500,0
94080,MCB-W,M057.2E,9/12/1996,815096,4138147,0
94084,MCB-U,D2.RS,6/21/2017,718470,4314035,1
94125,MCB-U,D1.RS,8/10/2017,782700,4499200,0
94138,BWC-S,D23.RS,8/13/2009,714050,4430100,1
94245,MCB-U,D1.RS,9/23/2014,723320,4316085,1
94266,BWC-S,F382A.RS,10/3/2003,729600,4443750,1
94283,SCB,D14.RS,6/17/2002,749650,4466800,1
94319,SCB,D17.RS,6/17/2016,749200,4466200,0
94362,BWC-S,D26.RS,10/24/2013,759500,4480850,0
94363,SCB,D5.RS,7/16/2010,818695,4116790,1
94365,MCB-U,D1.RS,10/24/2014,784750,4502250,0
94403,IMP-S,D24.RS,7/15/1999,744420,4305985,1
94449,BWC-S,D18.RS,8/28/2015,741820,4307285,0
94464,MCB-W,M219.8E,10/26/2017,720101,4314977,0
94497,SCB,D15.RS,7/7/2014,749550,4466750,1
94568,MCB-U,D2.RS,9/5/2012,722370,4315735,0
94630,BWC-S,D18.RS,7/29/2003,742270,4307435,0
94736,BWC-S,D30.RS,8/22/2011,723700,4440350,0
94737,BWC-S,F124A.RS,7/9/2007,726950,4445350,0
94774,MCB-U,D3.RS,8/2/2005,761000,4480600,0
94796,BWC-S,D20.RS,7/10/1997,734520,4310785,1
94820,MCB-U,D6.RS,10/17/2014,750400,4468450,0
94839,BWC-S,F37A.RS,7/15/1994,740520,4309135,1
94896,MCB-U,D30.RS,8/13/2010,752100,4473750,1
94945,BWC-S,D22.RS,8/9/2007,713450,4429750,1
94995,MCB-U,D28.RS,6/17/2004,762450,4482950,1
95063,MCB-U,D1.RS,6/26/2013,720820,4314585,1
95119,SCB,81100.12885,8/23/1996,810995,4128840,0
95120,SCB,D12.RS,9/27/2017,717870,4311735,0
95164,MCB-U,B32A.RS,10/17/2014,750600,4468600,0
95197,SCB,D21.RS,9/21/2015,716750,4431500,0
95220,TRI,BM00.7S,7/18/1996,808309,4164557,1
95272,MCB-U,D2.RS,9/13/2010,707370,4304835,0
95339,MCB-U,D6.RS,6/24/1994,711400,4425000,1
95416,SCB,D13.RS,9/22/2011,702820,4309235,1
95515,MCB-U,D5.RS,8/26/2016,757300,4477400,0
95530,MCB-U,D27.RS,6/16/2008,782650,4498600,0
95576,MCB-U,D3.RS,10/10/2008,762350,4482000,1
95813,SCB,D27.RS,8/28/1997,739250,4449400,1
95828,TWZ,I80.0,8/29/1997,710889,4423794,1
95894,MCB-U,D1.RS,9/29/2016,700970,4317085,1
95925,SCB,D22.RS,6/23/2015,716750,4431400,1
95970,MCB-U,D5.RS,8/11/2008,745750,4460200,0
96000,MCB-U,D1.RS,8/1/2016,723270,4316085,0
96028,SCB,D15.RS,10/1/2008,714770,4308335,0
96083,MCB-U,D3.RS,8/29/2012,770550,4492600,0
96136,SCB,D9.RS,10/3/2008,714400,4430650,1
96153,SCB,D12.RS,10/30/2006,816095,4137140,0
96154,BWC-S,F17A.RS,7/22/1999,736620,4312235,1
96176,SCB,D5.RS,8/9/2001,810645,4129190,0
96238,BWC-S,F30A.RS,6/18/1993,739770,4309285,1
96280,SCB,D12.RS,9/20/2016,810245,4129540,0
96298,MCB-W,M235.0W,8/20/2014,703215,4309782,0
96352,SCB,D11.RS,9/16/2014,715920,4308435,1
96375,BWC-S,D26.RS,8/17/2012,760550,4482200,0
96376,MCB-U,D4.RS,9/14/2007,821545,4110890,0
96377,SCB,I113.0T,7/6/2004,743494,4454903,1
96421,SCB,D10.RS,9/6/2002,708720,4305385,1
96446,SCB,D9.RS,9/30/1993,743600,4454800,1
96464,MCB-U,D17.RS,10/30/2000,708720,4304685,0
96491,MCB-U,D4.RS,8/5/2011,810695,4154740,1
96499,BWC-S,D17.RS,9/21/1995,727370,4313685,1
96509,SCB,D13.RS,6/24/1999,729020,4312935,1
96539,BWC-S,D17.RS,7/14/2017,733520,4311135,0
96540,MCB-U,D12.RS,6/23/2015,713450,4430250,1
96546,MCB-U,D33.RS,6/18/2007,783250,4496450,0
96594,BWC-S,D26.RS,10/23/2012,784200,4499000,0
96665,MCB-U,D1.RS,10/10/1996,701520,4316435,NA
96769,BWC-S,D19.RS,9/28/2010,751150,4472450,0
96770,SCB,D17.RS,9/10/2008,739350,4449400,1
96883,BWC-S,F36A.RS,8/25/2004,743070,4306635,1
97163,SCB,I113.0Ta,7/17/2015,743494,4454903,0
