FID,Perimeter,Area,Acres,Hectares,LCU_C1,LCU_N1,LCU_C2,LCU_N2,COVER_C,COVER_N,HEIGHT_C1,HEIGHT_C2,HEIGHT_N,CLASS_31,CLASS_31_N,CLASS_31_D,CLASS_15_C,CLASS_15_N,CLASS_7_C,CLASS_7_N,HNA_C1,HNA_C2,HNA_N1,HYDRO_C1,HYDRO_C2,HYDRO_N,HYD_REG_C,HYD_REG_N,LAND_WATER,NVCS2_CODE,NVCS2_DESC
49,46878.350046699998000,16609932.776200000000000,2.647997139350000,1.071606422990000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
50,107784.977592000000000,140546749.301999990000000,22.406315251999999,9.067514078000000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
51,29948.699295300001000,20359104.901299998000000,3.245699562110000,1.313488011810000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
52,30961.936733200000000,24786100.047100000000000,3.951462230750000,1.599100030640000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
53,53697.448231399998000,36516442.925300002000000,5.821542911000000,2.355894831770000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
54,55104.158682300003000,48185508.076899998000000,7.681854542410000,3.108736239090000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
55,46431.164192800003000,24239046.876899999000000,3.864249642400000,1.563806348310000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
56,31725.407452899999000,29522499.126800001000000,4.706550850490000,1.904673553670000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
57,51077.056681900001000,48525722.294100001000000,7.736092346140000,3.130685499520000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
58,28768.207117200000000,26337876.908399999000000,4.198850389690000,1.699214466620000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
59,52277.165003800001000,27298133.662700001000000,4.351936929700000,1.761166391390000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
60,22981.683015800001000,13278875.701099999000000,2.116951666460000,0.856699944732000,RFAA,Rooted Floating Aquatics; 10-33% density,Rf,Rooted floating aquatics,A,10-33 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
61,39498.770404800001000,17506858.054600000000000,2.790987216640000,1.129472454250000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
62,16339.654690699999000,6451531.712600000200000,1.028519365470000,0.416227019970000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
63,20238.427671099998000,4746153.879350000100000,0.756643754360000,0.306202863680000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
64,24478.553718499999000,10335643.358899999000000,1.647734185120000,0.666814366945000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
65,17906.882052500001000,10807030.029100001000000,1.722883830270000,0.697226349358000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
66,47448.496467199999000,22153144.235199999000000,3.531709812010000,1.429232253480000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
67,50598.670057500000000,40881704.776900001000000,6.517463903060000,2.637524065390000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
68,49424.842721699999000,29892985.481400002000000,4.765614714280000,1.928575851310000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
69,23894.938516400001000,11208048.176000001000000,1.786815148970000,0.723098436125000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
70,23184.496511800000000,28208026.507300001000000,4.496994328910000,1.819869038150000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
71,91829.340877800001000,87251390.379700005000000,13.909835472699999,5.629110701740000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
72,17220.708248399998000,14092772.054500001000000,2.246705064290000,0.909209281866000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
73,17190.226652900001000,9895009.002890000100000,1.577487151010000,0.638386400830000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
74,16544.512552500000000,10097368.930100000000000,1.609747878110000,0.651441853897000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
75,25557.040678699999000,8009253.028959999800000,1.276855204340000,0.516724968416000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
76,18489.491740500001000,12808362.115599999000000,2.041941210660000,0.826344290253000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
77,25901.759922500001000,7083438.510099999600000,1.129259531890000,0.456995118918000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
78,11873.735133599999000,5318495.901549999600000,0.847887954920000,0.343128081584000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
79,20496.598518100000000,5397404.924999999800000,0.860467829335000,0.348218976141000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
80,18031.431057099999000,7065139.710789999900000,1.126342291410000,0.455814553582000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
81,12979.255848400000000,6200447.720680000300000,0.988490925780000,0.400028085148000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
82,30717.463851600001000,10591405.224400001000000,1.688508383140000,0.683315099458000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
83,15619.954227700000000,5633648.498650000400000,0.898130372324000,0.363460466539000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
84,21600.767795700001000,11894290.108100001000000,1.896217558810000,0.767372020615000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
85,31534.645322199998000,21263468.196600001000000,3.389875426710000,1.371833914170000,RFAB,Rooted Floating Aquatics; 33-66% density,Rf,Rooted floating aquatics,B,33-66 percent,0.000000000000000, , ,Rf,Rooted floating aquatics,Emergents - rooted floating aquatics (lotus and/or water lily) may include <50% annual or perennial emergents,Rf,Rooted floating aquatics,Ow,Open water,3.000000000000000,Rf,Rooted floating aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
