FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
36,1409,BWC-S,F269A.RS,8/9/2005 0:00:00,712750,4428900,1,10457,57.145717014200002
37,1457,BWC-S,D20.RS,7/11/2017 0:00:00,741870,4307185,0,503,65.866804318999996
38,1458,MCB-U,B24A.RS,8/26/1999 0:00:00,813445,4123740,1,1745,248.274588763999990
39,1520,BWC-S,D16.RS,10/4/2004 0:00:00,727020,4314035,0,569,9.966661446660000
40,1521,MCB-W,M227.3W,10/21/1994 0:00:00,713145,4304994,0,278,62.593576596699997
41,1567,SCB,D10.RS,10/4/2006 0:00:00,810595,4129040,0,2245,65.284858297000000
42,1568,SCB,D11.RS,8/8/1997 0:00:00,822745,4105390,0,2130,93.614765923199997
43,1618,IMP-S,D23.RS,10/9/2007 0:00:00,746020,4305435,1,965,620.990108995000010
44,1628,MCB-U,D4.RS,10/29/2007 0:00:00,815145,4119890,1,2216,60.530823881300002
45,1655,BWC-S,F170A.R,10/24/2006 0:00:00,722550,4438750,1,10329,39.951109779299998
46,1665,BWC-S,D33.RS,10/20/1997 0:00:00,722700,4439700,0,12072,60.606416744000001
47,1666,BWC-S,F10A.RS,7/30/1996 0:00:00,737520,4309485,1,526,37.014779636500002
48,1760,BWC-S,F286A.RS,7/24/1997 0:00:00,733350,4445300,1,10998,12.877455489100001
49,1780,SCB,D16.RS,8/4/2008 0:00:00,740950,4450200,0,11040,21.966538461700001
50,1797,SCB,D20.RS,9/10/1999 0:00:00,715350,4430900,1,10457,66.238052363600005
51,1816,BWC-S,D29.RS,10/16/2014 0:00:00,747100,4460050,0,12478,15.253047282000001
52,1817,BWC-S,F200A.RS,10/24/1994 0:00:00,712700,4428650,1,10457,67.227127641699994
53,1930,BWC-S,F72A.RS,8/22/2017 0:00:00,760000,4482300,0,10269,35.443156956499998
54,1935,MCB-U,D28.RS,7/2/2008 0:00:00,778900,4494750,1,10415,43.420776085299998
55,1955,MCB-U,D2.RS,7/1/2016 0:00:00,739770,4311085,0,331,1196.831611549999900
56,1975,MCB-U,D1.RS,9/23/2008 0:00:00,719720,4316385,0,589,23.632388308100001
57,2013,SCB,D24.RS,9/30/2015 0:00:00,714450,4430650,1,10457,13.991374940700000
58,2097,MCB-U,D8.RS,8/13/2007 0:00:00,745420,4306535,1,281,95.382051515100002
59,2123,BWC-S,F36A.RS,10/15/2003 0:00:00,741820,4307235,1,503,54.251414885899997
60,2170,BWC-S,D24.RS,7/15/2002 0:00:00,722550,4438750,1,10329,39.951109779299998
61,2260,BWC-S,D17.RS,10/20/1997 0:00:00,739020,4309385,1,314,38.032958396500000
62,2305,SCB,D5.RS,7/13/1999 0:00:00,807695,4168290,0,1469,322.743249948000030
63,2306,TRI,BM00.7S,10/26/2009 0:00:00,808309,4164557,1,2345,0.000000000000000
64,2312,MCB-U,D7.RS,10/30/2002 0:00:00,723850,4444500,1,10853,12.107677340900000
65,2332,SCB,D11.RS,7/5/2016 0:00:00,704920,4307385,1,498,25.559539528999998
66,2401,SCB,D20.RS,10/23/1995 0:00:00,715850,4431000,1,10457,5.289456557570000
67,2429,BWC-S,F29A.RS,9/17/2013 0:00:00,775600,4493950,0,10803,2.942760485170000
68,2513,BWC-S,F404A.RS,10/26/2000 0:00:00,746400,4458750,1,12192,463.497280718000010
69,2648,BWC-S,D17.RS,6/20/2008 0:00:00,724450,4441500,1,12098,22.820387270099999
70,2709,SCB,D10.RS,10/7/2011 0:00:00,816595,4138340,1,1136,42.394495515499997
71,2738,BWC-S,D27.RS,6/28/2013 0:00:00,759450,4482600,1,10384,174.934449597000000
72,2780,IMP-S,D24.RS,9/3/2003 0:00:00,744120,4306485,1,284,155.428892608000010
73,2858,SCB,D33.RS,10/17/2000 0:00:00,738400,4449050,1,12715,23.408300000200001
74,2870,BWC-S,F3A.RS,7/29/2003 0:00:00,737920,4309435,1,526,37.083960815300003
75,2888,SCB,D10.RS,9/27/2001 0:00:00,730120,4312385,0,559,386.099396658999980
76,2979,BWC-S,D16.RS,6/17/2002 0:00:00,735819,4312596,1,550,5.865623704440000
77,2991,MCB-U,D8.RS,7/25/1996 0:00:00,763900,4486500,0,12745,39.567528697400000
78,3008,BWC-S,D29.RS,8/11/2005 0:00:00,760700,4481100,0,11850,230.519676925000000
79,3033,SCB,D11.RS,6/27/1996 0:00:00,726020,4314485,1,382,48.028498829800000
80,3046,TRI,HD00.9M,9/19/2014 0:00:00,808024,4127458,1,2235,35.484466631899998
81,3193,SCB,D27.RS,8/26/1999 0:00:00,742400,4452800,0,10640,13.429556576300000
82,3221,MCB-W,M227.3W,9/1/2015 0:00:00,713145,4304994,0,278,62.593576596699997
83,3297,MCB-W,M235.0W,10/7/2015 0:00:00,703215,4309782,0,160,38.187890142100002
84,3359,SCB,I113.0Tb,10/9/2009 0:00:00,743494,4454903,1,11046,14.125612611799999
85,3449,MCB-U,D31.RS,8/28/2002 0:00:00,763100,4484100,0,12744,64.747587595699997
86,3485,MCB-U,D1.RS,9/21/2010 0:00:00,738600,4451950,0,10633,29.134882302800001
87,3525,SCB,D10.RS,8/5/2015 0:00:00,733820,4312585,1,551,412.386311368000010
88,3568,MCB-U,D8.RS,8/7/1997 0:00:00,746670,4306485,1,136,151.145360783999990
89,3608,BWC-S,D15.RS,8/17/2011 0:00:00,729820,4313085,0,559,5.976777166890000
90,3609,SCB,D15.RS,7/20/2000 0:00:00,738750,4449500,1,10218,2.238508967670000
91,3625,SCB,D9.RS,6/18/2012 0:00:00,736870,4312485,0,550,150.615691273000010
92,3699,MCB-U,B16A.RS,10/13/2006 0:00:00,820245,4113540,0,1729,63.549059486300003
93,3795,MCB-U,D19.RS,10/11/2000 0:00:00,746270,4306285,1,281,555.553643070000020
94,3834,BWC-S,F98A.RS,8/12/1994 0:00:00,746000,4458300,0,10667,365.823240107999990
95,4141,SCB,D21.RS,8/18/2000 0:00:00,716220,4307435,1,505,62.764423650300003
96,4152,BWC-S,D31.RS,8/13/1999 0:00:00,775600,4494000,0,10803,8.861267214090001
97,4153,MCB-W,M225.1W,6/21/2007 0:00:00,715436,4308059,0,895,76.126327014400005
98,4207,MCB-U,D1.RS,8/7/2013 0:00:00,732220,4311385,1,348,10.226800000300001
99,4248,MCB-U,D11.RS,6/30/2011 0:00:00,714050,4430500,0,10457,26.089136930700001
100,4251,BWC-S,F255A.RS,10/20/1999 0:00:00,726950,4445350,1,10595,19.424464484600001
101,4274,MCB-U,D8.RS,8/15/2002 0:00:00,746620,4305835,0,5891,633.942906536000010
102,4283,SCB,80785.1689,8/28/1997 0:00:00,807845,4168890,0,2350,431.457323508000000
103,4295,MCB-U,D33.RS,9/21/2006 0:00:00,719150,4434800,1,10475,47.594296055500003
104,4351,MCB-U,D5.RS,10/19/2004 0:00:00,712470,4305585,0,995,29.226732071699999
105,4420,BWC-S,D13.RS,10/16/2002 0:00:00,736970,4309985,0,343,37.285463464300001
106,4421,SCB,C79A.RS,9/15/1994 0:00:00,808795,4131840,1,2252,79.998553137599998
107,4439,MCB-W,M040.4E,10/4/2000 0:00:00,815886,4119870,0,2217,102.231119889000000
108,4599,TRI,BM00.7S,11/5/1993 0:00:00,808267,4164557,1,2345,0.000000000000000
109,4682,SCB,D14.RS,8/28/1995 0:00:00,707020,4306135,1,283,11.719097658999999
110,4704,BWC-S,E17A.RS,8/27/1998 0:00:00,742420,4306635,1,134,212.917556017000010
111,4748,TRI,BM00.7S,9/3/1998 0:00:00,808309,4164557,1,2345,0.000000000000000
112,4780,TRI,HD00.9M,7/29/2011 0:00:00,808024,4127458,1,2235,35.484466631899998
113,4900,MCB-W,M219.8E,10/22/2001 0:00:00,720101,4314977,0,586,16.279690098900002
114,4950,BWC-S,F2A.RS,9/11/2014 0:00:00,726720,4313935,1,569,19.616574849700001
115,5023,SCB,C14A.RS,9/7/2005 0:00:00,704470,4309635,0,351,15.782893030700000
116,5051,BWC-S,F372A.RS,10/19/2017 0:00:00,713900,4430050,1,10450,15.970425432700001
117,5104,BWC-S,F7A.RS,10/30/2007 0:00:00,740470,4309135,1,310,41.004130952200001
118,5181,IMP-S,D21.RS,10/19/2009 0:00:00,744170,4306785,0,201,65.691755941099998
119,5418,MCB-W,D4.RS,7/26/1994 0:00:00,816395,4142040,0,2296,49.974889526399998
120,5419,MCB-U,D16.RS,7/7/1995 0:00:00,749450,4467050,1,10081,27.980986975699999
121,5431,BWC-S,F14A.RS,10/7/2016 0:00:00,731120,4311785,1,353,0.000000000000000
122,5454,BWC-S,F39A.RS,6/18/2012 0:00:00,743070,4306735,1,497,24.333935883900001
123,5465,SCB,D35.RS,7/13/2007 0:00:00,749900,4467250,0,10081,16.862976016499999
124,5835,MCB-U,D3.RS,9/11/2009 0:00:00,815645,4146990,0,2302,44.626466938500002
125,5853,BWC-S,D18.RS,10/4/1999 0:00:00,741770,4308085,0,504,20.623941227400000
126,5854,BWC-S,F76A.RS,6/16/1995 0:00:00,784400,4499850,1,12753,62.194304347200003
127,5871,MCB-W,M225.1W,10/28/2016 0:00:00,715436,4308059,0,895,76.126327014400005
128,5902,SCB,C77A.RS,7/15/2010 0:00:00,810395,4129740,1,2247,73.235383496200001
129,5906,BWC-S,F219A.RS,6/26/2007 0:00:00,719650,4433200,0,10468,238.450434736000010
130,5966,IMP-S,H5A.RS,8/10/2004 0:00:00,744370,4306635,0,201,43.444388860899998
131,5991,MCB-U,D5.RS,6/27/2014 0:00:00,760450,4480150,1,12522,9.865129052850000
132,6013,SCB,C93A.RS,10/4/2000 0:00:00,820745,4113640,1,1358,98.781839680900006
133,6107,BWC-S,D15.RS,7/14/1994 0:00:00,736520,4310285,0,343,22.551763300899999
134,6108,TRI,BM00.7S,10/16/2001 0:00:00,808309,4164557,0,2345,0.000000000000000
135,6132,BWC-S,D21.RS,8/28/2007 0:00:00,719800,4433650,0,10468,50.241735994199999
136,6210,MCB-U,D17.RS,7/13/1995 0:00:00,755700,4475300,1,11119,78.964494547499996
137,6235,SCB,D14.RS,7/17/1996 0:00:00,703420,4309535,1,320,15.524340944600000
138,6272,MCB-U,D33.RS,6/27/2002 0:00:00,782650,4499550,0,10827,44.498604017700004
139,6283,IMP-S,D23.RS,6/27/1997 0:00:00,745720,4306235,1,643,11.706226573500000
140,6303,MCB-U,D3.RS,10/28/2014 0:00:00,779850,4495200,0,10814,42.774250767799998
141,6322,SCB,D18.RS,8/30/2017 0:00:00,741400,4452350,1,10636,34.280819809299999
142,6373,SCB,D9.RS,10/14/1998 0:00:00,719720,4315635,1,588,51.503669111199997
143,6408,MCB-U,D19.RS,10/7/1996 0:00:00,783650,4500900,NA,12753,46.637115403099997
144,6433,MCB-U,D2.RS,8/13/2013 0:00:00,781650,4494550,0,10813,55.803337642499997
145,6534,SCB,D10.RS,9/1/2004 0:00:00,820395,4114040,0,2189,27.592990586700001
146,6613,SCB,D5.RS,10/2/2003 0:00:00,715700,4431050,0,10457,99.977216906099997
147,6620,MCB-U,M070.2A,8/4/2005 0:00:00,809550,4155709,0,2330,35.707353797099998
148,6646,MCB-U,B25A.RS,10/20/2017 0:00:00,749100,4465350,0,11069,36.585379538200002
149,6686,BWC-S,F155A.RS,8/16/2012 0:00:00,745950,4459200,1,10667,16.570278563100000
150,6688,BWC-S,D16.RS,10/9/2017 0:00:00,721020,4314335,1,574,25.573904362099999
151,6689,IMP-S,D21.RS,7/1/2004 0:00:00,744070,4306735,0,70,149.647669911000010
152,6690,SCB,D7.RS,7/12/1999 0:00:00,817445,4140790,1,1799,32.339967477300000
153,6800,SCB,D10.RS,10/19/1999 0:00:00,807945,4168990,0,2350,361.090124414999990
154,6801,MCB-U,D8.RS,6/26/2009 0:00:00,739670,4311135,0,331,1230.398524279999900
155,6831,MCB-U,D1.RS,8/28/2007 0:00:00,722020,4316135,0,585,327.327509188000020
156,6892,BWC-S,D19.RS,8/13/2013 0:00:00,737220,4309885,0,451,34.601143115799999
157,6929,IMP-S,D22.RS,8/7/1995 0:00:00,745670,4306135,0,643,23.631446660300000
158,6971,SCB,I113.0Tb,7/6/2009 0:00:00,743494,4454903,1,11046,14.125612611799999
159,6999,SCB,C154A.RS,7/1/1999 0:00:00,811045,4129140,1,2247,58.286235598200001
160,7134,MCB-U,D2.RS,10/21/2010 0:00:00,809195,4133790,1,1967,47.851016490699998
161,7153,MCB-U,B30A.RS,8/5/2010 0:00:00,746870,4305685,1,6718,368.691482060000000
162,7196,SCB,D13.RS,9/27/1994 0:00:00,725570,4314585,1,469,70.362366733700000
163,7251,SCB,D7.RS,10/20/2005 0:00:00,807845,4168740,0,2350,580.719208525000000
164,7291,MCB-U,D3.RS,6/20/2014 0:00:00,730870,4313285,0,559,788.251682946999950
165,7338,BWC-S,F309A.RS,6/21/2012 0:00:00,722950,4439250,1,12358,52.958856360399999
166,7468,MCB-U,D3.RS,9/7/2016 0:00:00,766700,4490400,1,11166,85.620506453900006
167,7553,SCB,I113.0T,7/26/1993 0:00:00,743494,4454903,1,11046,14.125612611799999
168,7565,MCB-W,M227.3W,7/29/2013 0:00:00,713145,4304994,0,278,62.593576596699997
169,7653,BWC-S,D32.RS,6/23/2011 0:00:00,745550,4458400,0,10667,12.340934439400000
170,7677,BWC-S,D15.RS,9/9/2003 0:00:00,727020,4314035,0,569,9.966661446660000
171,7704,MCB-U,D1.RS,9/19/2003 0:00:00,760150,4480200,1,10265,43.025553389899997
172,7732,SCB,D10.RS,7/17/2002 0:00:00,707120,4306135,0,283,77.732887864000006
173,7772,SCB,D23.RS,7/11/2013 0:00:00,714900,4430849,1,10886,46.467723598200003
174,7872,SCB,D10.RS,6/25/1999 0:00:00,716720,4310635,1,533,42.675315306700000
175,7882,BWC-S,F287A.RS,10/24/2002 0:00:00,759450,4481600,0,11131,6.229367565340000
176,7962,MCB-U,D5.RS,6/21/1996 0:00:00,782750,4499450,1,11744,50.205875706199997
177,7982,SCB,D11.RS,7/12/2012 0:00:00,809395,4131090,0,1960,174.447465120000000
178,7983,TRI,BM00.7S,7/2/2007 0:00:00,808309,4164557,1,2345,0.000000000000000
179,7999,SCB,I113.0T,8/2/1993 0:00:00,743494,4454903,0,11046,14.125612611799999
180,8030,BWC-S,F311A.RS,8/28/2015 0:00:00,722150,4438200,0,9814,13.926247965400000
181,8151,MCB-U,D4.RS,7/30/2001 0:00:00,714570,4306935,0,137,4.634048586670000
182,8178,BWC-S,D27.RS,7/23/2012 0:00:00,745450,4457650,0,10667,172.258738099000000
183,8189,BWC-S,E1A.RS,9/7/2000 0:00:00,737920,4309485,0,526,85.058745390699997
184,8256,BWC-S,D32.RS,7/20/1998 0:00:00,724200,4440250,0,12022,0.000000000000000
185,8272,MCB-U,D3.RS,9/18/2013 0:00:00,814045,4150889,0,2023,31.926810280500000
186,8287,SCB,D13.RS,10/25/2011 0:00:00,766300,4490000,0,11166,20.791947707300000
187,8288,MCB-U,D34.RS,8/13/2002 0:00:00,716200,4431500,1,10152,59.752685952400000
188,8317,SCB,D7.RS,10/15/1999 0:00:00,819945,4115540,0,1731,51.182084118200002
189,8318,SCB,D15.RS,6/21/2016 0:00:00,817545,4118490,0,2214,1.474723837870000
190,8341,SCB,D17.RS,8/15/2011 0:00:00,743450,4453900,0,10647,3.434533823700000
191,8366,BWC-S,E3A.RS,9/8/2000 0:00:00,740720,4309285,1,209,69.276136480900007
192,8387,SCB,I113.0T,10/6/2006 0:00:00,743494,4454903,1,11046,14.125612611799999
193,8537,SCB,D22.RS,9/16/2014 0:00:00,738550,4449350,1,11034,25.421193567700001
194,8548,BWC-S,D25.RS,8/26/2016 0:00:00,758000,4476750,0,12226,31.519399702899999
195,8549,MCB-U,D8.RS,6/15/1995 0:00:00,746570,4306235,0,136,404.209580308999990
196,8584,SCB,C62A.RS,8/20/2013 0:00:00,808995,4131589,1,2252,34.408670993500003
197,8598,BWC-S,D29.RS,10/16/1997 0:00:00,746750,4460300,0,10667,37.427153670800003
198,8668,SCB,D13.RS,7/2/2012 0:00:00,762950,4483400,0,11138,0.000000000000000
199,8669,SCB,D11.RS,9/7/2005 0:00:00,703170,4310935,0,539,54.214096698500001
200,8670,SCB,D23.RS,8/23/2017 0:00:00,715100,4430850,1,10457,85.496824137000004
201,8701,MCB-U,D8.RS,7/17/2012 0:00:00,744720,4307035,1,201,311.582501546000000
202,8758,MCB-U,D9.RS,8/8/2005 0:00:00,733250,4448450,0,10214,222.486762707000000
203,8786,SCB,D8.RS,8/10/2007 0:00:00,750200,4467550,0,10690,15.318741893700000
204,8812,BWC-S,D16.RS,8/29/2017 0:00:00,727820,4313535,0,563,15.811268839700000
205,8813,BWC-S,F258A.RS,8/4/2004 0:00:00,760100,4482450,1,10269,51.942722850899997
206,8875,BWC-S,D17.RS,10/23/2000 0:00:00,736600,4445550,0,10590,3.618778778510000
207,8876,MCB-U,B9A.RS,9/11/2014 0:00:00,726770,4314635,1,575,75.398914539200007
208,8911,BWC-S,D16.RS,9/3/2008 0:00:00,727870,4313485,0,563,40.583208475900001
209,8912,BWC-S,D23.RS,9/24/2008 0:00:00,757900,4477450,1,11844,0.000000000000000
210,8940,MCB-W,M065.3E,10/3/2000 0:00:00,814880,4149907,0,2311,83.850062897000001
211,9034,MCB-U,D10.RS,8/22/1996 0:00:00,764100,4486800,0,11153,47.260134777399998
212,9048,MCB-U,D8.RS,10/27/2016 0:00:00,730850,4447350,0,12714,24.622510822900001
213,9068,MCB-U,D7.RS,10/21/2014 0:00:00,821945,4107791,1,2155,58.232180012400001
214,9102,BWC-S,D18.RS,9/20/2011 0:00:00,737220,4309735,0,343,0.000000000000000
215,9103,BWC-S,F34A.RS,8/11/2017 0:00:00,740220,4309235,1,340,13.691676190300001
216,9123,SCB,D22.RS,8/17/2015 0:00:00,716300,4431150,1,10146,15.924142820500000
217,9161,MCB-U,D5.RS,8/29/2002 0:00:00,724450,4444800,0,12154,19.536566642499999
218,9219,SCB,D13.RS,6/15/2007 0:00:00,718370,4312535,1,181,229.967594420000010
219,9264,MCB-U,D5.RS,8/8/2011 0:00:00,749200,4466700,0,11082,62.021290796700001
220,9269,MCB-U,D2.RS,10/30/2007 0:00:00,816095,4146090,1,2302,105.692612022000010
221,9282,MCB-U,D7.RS,9/2/2005 0:00:00,745620,4307085,1,945,344.260886731000030
222,9299,MCB-U,B52A.RS,8/4/1999 0:00:00,745870,4306535,1,281,282.124325338999990
223,9345,BWC-S,F264A.RS,8/9/2005 0:00:00,712900,4429200,1,10457,246.639250150000010
224,9407,SCB,D9.RS,7/17/2009 0:00:00,810145,4129990,1,1956,115.556901135000000
225,9424,MCB-U,D3.RS,6/25/1999 0:00:00,717120,4312035,0,220,18.234596140400001
226,9455,MCB-U,D3.RS,6/27/2003 0:00:00,724270,4316085,0,791,585.762525929000050
227,9479,SCB,D8.RS,8/13/2010 0:00:00,817695,4142640,1,1802,40.226538633899999
228,9493,TRI,BM00.7S,9/23/2011 0:00:00,808309,4164557,1,2345,0.000000000000000
229,9626,BWC-S,D4.RS,9/7/2000 0:00:00,739070,4309485,1,340,35.112400198300001
230,9668,MCB-U,D2.RS,9/17/2004 0:00:00,734470,4311785,1,547,33.862728638800000
231,9707,MCB-U,D11.RS,9/3/2014 0:00:00,723100,4442400,0,10552,21.929181927999998
232,9750,SCB,I113.0T,7/24/1997 0:00:00,743494,4454903,1,11046,14.125612611799999
233,9802,SCB,D19.RS,6/26/2012 0:00:00,742350,4452750,0,11041,27.729056295900001
234,9916,TWZ,I80.0,8/17/2001 0:00:00,710889,4423794,0,10432,48.672626217400001
235,9922,MCB-U,D7.RS,10/14/1993 0:00:00,714170,4306985,0,137,325.318583822999980
236,9979,BWC-S,D34.RS,8/8/1996 0:00:00,721200,4438100,0,10035,30.762163260200001
237,9980,MCB-U,D2.RS,8/30/2013 0:00:00,814495,4149289,0,1569,85.189820039699995
238,9993,SCB,D25.RS,10/6/1995 0:00:00,743700,4454700,1,11046,18.611357116899999
239,10062,IMP-S,D21.RS,10/15/2002 0:00:00,744220,4306535,0,284,110.059355115000000
240,10063,MCB-U,D3.RS,9/27/2004 0:00:00,750100,4467900,0,12490,40.651449822099998
241,10076,BWC-S,D18.RS,10/14/2003 0:00:00,736720,4312335,0,457,18.423595512300000
242,10081,IMP-S,D24.RS,7/7/2000 0:00:00,744320,4306335,0,284,57.137362881800001
243,10088,MCB-U,D1.RS,10/3/2005 0:00:00,728270,4313935,1,569,503.698222897999980
244,10150,BWC-S,D5.RS,6/29/1998 0:00:00,733000,4444850,0,11810,156.974784067000000
245,10169,TRI,HD00.9M,10/1/2012 0:00:00,808024,4127458,0,2235,35.484466631899998
246,10170,SCB,D24.RS,6/27/1996 0:00:00,739100,4449450,1,10627,8.504037121330001
247,10194,BWC-S,D19.RS,7/9/2007 0:00:00,732400,4447350,0,12458,281.235728338999990
248,10195,MCB-U,D32.RS,8/15/2007 0:00:00,738900,4452700,0,11042,44.138591644900004
249,10234,SCB,81755.1412,10/13/1995 0:00:00,817545,4141190,0,1799,14.593454164500001
250,10365,SCB,D17.RS,8/24/2015 0:00:00,749550,4466700,0,12484,79.032263147600005
251,10371,SCB,81010.13015,7/12/1996 0:00:00,810095,4130140,1,1956,61.943750285500002
252,10377,SCB,D9.RS,7/16/2007 0:00:00,700370,4313485,0,374,20.978663136800002
253,10378,MCB-U,D2.RS,6/28/2000 0:00:00,718620,4314185,0,570,77.272665300000000
254,10381,SCB,D6.RS,10/30/2004 0:00:00,817895,4117840,0,1936,16.567899913300000
255,10382,MCB-U,D3.RS,10/5/1999 0:00:00,702520,4312635,1,552,32.536180882899998
256,10412,MCB-U,D12.RS,6/15/1995 0:00:00,759200,4479300,0,10725,22.838737465200001
257,10413,MCB-U,D17.RS,8/25/1999 0:00:00,740400,4453700,0,11705,51.973253328900000
258,10448,SCB,D14.RS,7/22/2011 0:00:00,820845,4113490,1,1358,37.943200210999997
259,10466,MCB-U,D6.RS,10/29/2009 0:00:00,741520,4309935,0,209,859.843325753000040
260,10467,MCB-U,D11.RS,8/11/2011 0:00:00,712400,4427900,1,10138,39.110619890099997
261,10500,BWC-S,D19.RS,6/20/2008 0:00:00,720900,4437550,1,9809,54.437079383600000
262,10532,SCB,I113.0T,6/28/1995 0:00:00,743494,4454903,1,11046,14.125612611799999
263,10546,SCB,D13.RS,10/13/2011 0:00:00,810545,4129290,0,2245,148.288620616000000
264,10636,MCB-U,D12.RS,6/30/2011 0:00:00,712500,4428650,0,10457,34.724149447199999
265,10639,SCB,C17A.RS,8/2/2013 0:00:00,749850,4467050,0,10239,63.638127236999999
266,10677,MCB-U,D2.RS,10/3/2005 0:00:00,814145,4150740,0,1816,60.561211337600000
267,10687,IMP-S,D21.RS,6/18/2010 0:00:00,744120,4305985,1,603,215.990994766999990
268,10700,MCB-U,D2.RS,6/15/2012 0:00:00,719370,4313435,1,568,16.073565774100000
269,10748,BWC-S,F53A.RS,8/12/2004 0:00:00,775150,4494100,0,12749,24.811575895000001
270,10850,SCB,D10.RS,8/5/2008 0:00:00,715750,4431100,1,10459,94.504604120600007
271,10861,MCB-U,D4.RS,10/7/2011 0:00:00,813395,4137840,0,1781,56.060603598000000
272,10882,BWC-S,D24.RS,10/10/2008 0:00:00,775150,4494150,1,12749,31.929681029000001
273,10985,SCB,D5.RS,9/13/2006 0:00:00,820145,4114690,0,2192,44.090013864800000
274,10986,BWC-S,D17.RS,8/9/2001 0:00:00,721350,4438150,1,10035,79.732504639400005
275,11028,SCB,D10.RS,7/3/2003 0:00:00,713620,4306335,0,995,204.238653255000000
276,11029,SCB,D12.RS,8/19/2003 0:00:00,822845,4105390,0,2138,50.858919817000000
277,11102,SCB,I113.0T,7/18/2001 0:00:00,743494,4454903,1,11046,14.125612611799999
278,11118,MCB-U,D8.RS,8/27/1999 0:00:00,763450,4484450,0,12744,55.849015445600003
279,11144,SCB,D9.RS,8/6/1998 0:00:00,719220,4315585,1,395,89.528790291099995
280,11269,SCB,D13.RS,10/23/2012 0:00:00,703520,4308585,1,320,31.661257956000000
281,11430,SCB,D17.RS,10/10/2011 0:00:00,741300,4451700,0,11040,35.404438932900000
282,11434,SCB,D21.RS,8/31/1995 0:00:00,743600,4455550,0,11052,0.000000000000000
283,11473,MCB-U,A14A.RS,6/23/1999 0:00:00,814552,4122698,1,2222,2.361516546620000
284,11525,MCB-U,D8.RS,6/25/1999 0:00:00,771650,4493300,1,11191,22.177765059599999
285,11553,SCB,C49A.RS,9/16/2014 0:00:00,713720,4305635,1,272,52.594961650400002
286,11583,SCB,82200.1069,10/19/1995 0:00:00,821995,4106890,1,1514,84.215858956800005
287,11585,BWC-S,F22A.RS,9/11/2002 0:00:00,782050,4493850,0,10802,282.215651358999990
288,11680,BWC-S,F35A.RS,6/16/2016 0:00:00,781050,4493800,1,11196,8.009531806229999
289,11733,SCB,C166A.RS,8/31/1998 0:00:00,820519,4114505,0,2190,8.325722011600000
290,11735,BWC-S,D28.RS,8/12/2010 0:00:00,784300,4499550,1,10314,63.110078583300002
291,11837,SCB,D11.RS,10/13/2017 0:00:00,815845,4141990,1,1800,40.094002314299999
292,11896,BWC-S,F2A.RS,10/24/2006 0:00:00,738870,4309535,1,340,9.900317290529999
293,11946,BWC-S,D30.RS,7/20/2001 0:00:00,783050,4498900,0,11864,0.000000000000000
294,11947,SCB,D12.RS,8/4/2005 0:00:00,715300,4430850,1,10457,38.520036501900002
295,11978,MCB-U,D32.RS,6/15/2000 0:00:00,748700,4463700,0,11657,176.954497653999990
296,12057,IMP-S,D22.RS,6/18/2007 0:00:00,744520,4306285,1,284,50.869200000500001
297,12104,BWC-S,D23.RS,8/16/2001 0:00:00,759700,4482650,0,10384,16.717985642799999
298,12105,MCB-U,D6.RS,6/28/1994 0:00:00,712520,4304885,1,114,78.713848692599996
299,12147,SCB,80785.1689,8/9/1996 0:00:00,807845,4168890,0,2350,431.457323508000000
300,12148,MCB-U,D1.RS,8/4/2014 0:00:00,777700,4494300,0,11207,52.208498693199999
301,12262,BWC-S,F365A.RS,8/1/2008 0:00:00,746250,4458600,0,12192,429.462868394000000
302,12306,IMP-S,D22.RS,10/4/1994 0:00:00,744070,4306185,0,284,317.668215632000000
303,12434,MCB-U,D8.RS,6/18/2015 0:00:00,740450,4453600,0,12735,45.486474524899997
304,12457,SCB,D10.RS,9/3/1993 0:00:00,740600,4449900,1,11698,27.862086330400000
305,12586,BWC-S,D36.RS,8/25/1995 0:00:00,712750,4428150,1,10457,76.561497850099997
