FID,Field1,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
1700,59353,MCB-U,D2.RS,8/14/2007 0:00:00,724175,4673485,1,10062,29.627956196000000
1701,59425,MCB-U,D1.RS,6/30/1998 0:00:00,541645,4934895,1,1862,28.713239838800000
1702,59436,BWC-S,F98A.RS,10/16/2014 0:00:00,585595,4908995,0,4703,11.812304887300000
1703,59476,SCB,D10.RS,6/26/2001 0:00:00,584245,4910745,1,2662,156.977128894999990
1704,59509,SCB,D10.RS,9/30/1996 0:00:00,579995,4913995,1,1607,24.648564426499998
1705,59559,MCB-U,D6.RS,7/8/1997 0:00:00,582745,4912095,1,2046,45.263658055699999
1706,59586,SCB,D9.RS,7/18/2013 0:00:00,535745,4937594,1,2315,18.284093601500000
1707,59630,SCB,D18.RS,10/12/1995 0:00:00,583045,4912295,0,930,34.221063685799997
1708,59665,BWC-S,F3.RS,10/14/1996 0:00:00,638570,4855200,1,5968,12.823513533100000
1709,59681,BWC-S,F80A.RS,8/12/2010 0:00:00,579395,4915445,1,531,19.827571238000001
1710,59928,IMP-S,F16.RS,7/22/1997 0:00:00,643320,4828150,0,6132,16.671571899700002
1711,59929,BWC-S,F9.RS,9/30/1997 0:00:00,733625,4664035,0,8846,0.000000000000000
1712,59930,BWC-S,F6.RS,8/12/1998 0:00:00,584445,4908145,0,4000,0.000000000000000
1713,59950,BWC-S,F6.RS,9/28/1998 0:00:00,583945,4909645,1,469,0.437634117446000
1714,60004,BWC-S,F4.RS,6/20/2016 0:00:00,582245,4914995,1,1082,17.005958863099998
1715,60009,BWC-S,F4.RS,8/29/2011 0:00:00,640470,4849700,1,5871,29.473553052600000
1716,60030,BWC-S,F10.RS,6/20/1996 0:00:00,733075,4662685,1,9867,41.716459118800003
1717,60076,IMP-S,F11.RS,6/17/2009 0:00:00,735025,4649635,1,11091,70.754558905099998
1718,60122,BWC-S,F6A.RS,10/4/1999 0:00:00,716675,4679235,1,13164,12.886848528200000
1719,60186,BWC-S,M692.7R,9/17/1998 0:00:00,642904,4844961,1,5331,0.833787530085000
1720,60251,IMP-S,F15.RS,8/18/1994 0:00:00,643470,4833500,0,5160,0.000000000000000
1721,60252,MCB-W,M696.8I,10/24/1991 0:00:00,639499,4850832,NA,5896,60.373609393599999
1722,60259,MCB-W,M696.8I,9/11/1991 0:00:00,639499,4850832,NA,5896,60.373609393599999
1723,60265,BWC-S,F1.RS,7/29/1998 0:00:00,639870,4840350,0,6588,0.000000000000000
1724,60305,BWC-S,F4.RS,10/5/2004 0:00:00,734825,4661985,0,9852,62.728167861800003
1725,60306,BWC-S,F1.RS,8/4/1999 0:00:00,641370,4844650,0,7975,0.000000000000000
1726,60307,BWC-S,F4.RS,6/21/2010 0:00:00,579595,4914545,0,333,1.232485736730000
1727,60311,BWC-S,F1.RS,8/12/2013 0:00:00,580145,4915045,0,333,127.293802533000000
1728,60323,BWC-S,F2.RS,9/18/2014 0:00:00,539745,4935745,0,3284,3.504801925670000
1729,60330,BWC-S,F4.RS,9/18/2014 0:00:00,641770,4848850,0,5620,21.635866806199999
1730,60377,BWC-S,F52A.RS,9/16/2002 0:00:00,585695,4908945,NA,4703,39.909257063200002
1731,60398,IMP-S,F12.RS,6/21/2016 0:00:00,738225,4650535,1,8632,48.620515678700002
1732,60411,BWC-S,F3.RS,9/22/1999 0:00:00,643270,4845900,1,5250,0.000000000000000
1733,60443,BWC-S,F1.RS,7/2/2012 0:00:00,638670,4858200,1,6000,29.005524804099998
1734,60478,MCB-U,D3.RS,10/27/2003 0:00:00,640920,4845650,1,6613,40.015544313500001
1735,60521,SCB,D12.RS,8/16/1999 0:00:00,537795,4936995,1,902,44.426539849100003
1736,60655,SCB,D12.RS,6/19/2013 0:00:00,639120,4835749,1,5469,43.695215058300001
1737,60674,BWC-S,D8.RS,7/7/2017 0:00:00,719875,4676586,1,12588,11.839118451199999
1738,60747,MCB-W,M756.35W,10/25/2010 0:00:00,582646,4912739,0,2927,0.000000000000000
1739,60748,IMP-S,H33A.RS,9/17/2009 0:00:00,642920,4834200,0,5321,3.829332293120000
1740,60775,IMP-S,H22A.RS,10/6/2004 0:00:00,640920,4836150,0,5470,42.709195276899997
1741,60787,BWC-S,F87A.RS,10/27/1994 0:00:00,640470,4839100,1,4932,25.826193925700000
1742,60814,BWC-O,M788.4H,9/3/1991 0:00:00,540524,4935605,NA,439,0.000000000000000
1743,60827,BWC-S,F20A.RS,9/25/2014 0:00:00,545345,4933295,1,254,1.793243231830000
1744,60878,MCB-U,D1.RS,10/27/2014 0:00:00,716925,4676386,1,10091,61.816024017700002
1745,60920,MCB-U,D2.RS,9/10/1997 0:00:00,640620,4849300,1,6640,32.540540030800003
1746,60930,BWC-O,M757.7V,10/1/1992 0:00:00,581170,4915344,0,334,429.893861215000020
1747,60945,BWC-O,D16.RS,9/6/1994 0:00:00,579795,4912195,0,2669,478.971127997999990
1748,60965,MCB-U,M554.8,9/11/1992 0:00:00,714292,4679890,0,9685,48.845153311099999
1749,60994,BWC-S,D7.RS,10/28/2016 0:00:00,713775,4681686,1,12787,0.000000000000000
1750,61058,SCB,D7.RS,10/27/2008 0:00:00,540195,4935995,1,1477,14.274090213399999
1751,61088,BWC-S,F6.RS,6/20/2016 0:00:00,642870,4847450,0,5826,26.529149712399999
1752,61119,IMP-S,F11.RS,10/1/1996 0:00:00,735475,4650135,1,11051,31.246281107100000
1753,61123,BWC-S,F2.RS,10/21/2008 0:00:00,643220,4846650,0,8086,1.469312991430000
1754,61149,BWC-S,F5.RS,9/26/2011 0:00:00,580545,4916545,0,555,0.000000000000000
1755,61160,BWC-S,F3.RS,8/28/2013 0:00:00,721275,4674135,1,10070,13.133569490499999
1756,61202,IMP-S,F13.RS,9/11/2013 0:00:00,643270,4835499,1,5323,22.034579923300001
1757,61254,MCB-W,M694.9M,8/15/1990 0:00:00,641034,4848151,0,5606,81.033786866400007
1758,61277,BWC-S,M788.3G,7/1/1991 0:00:00,540524,4935330,NA,3268,23.073918398699998
1759,61321,IMP-S,F12.RS,6/30/1993 0:00:00,738375,4650285,1,9431,10.856841663399999
1760,61346,BWC-S,F2.RS,6/28/2004 0:00:00,643420,4841150,0,5203,33.225751305400003
1761,61360,BWC-S,F5.RS,8/2/2005 0:00:00,579295,4917345,0,568,0.000000000000000
1762,61361,IMP-S,F13.RS,9/21/2004 0:00:00,735625,4650235,1,11051,58.165563320700002
1763,61375,BWC-S,F9.RS,9/7/2011 0:00:00,643470,4840950,0,5203,23.305066976999999
1764,61376,BWC-S,F2.RS,6/24/2013 0:00:00,541445,4935244,0,3272,38.503895125100001
1765,61399,BWC-S,F3.RS,7/17/2001 0:00:00,719175,4676535,0,9650,20.316203311199999
1766,61416,TWZ,M796.9N,8/5/2013 0:00:00,531031,4939824,1,2207,31.736012410600001
1767,61430,BWC-S,M536.9M,8/20/1991 0:00:00,733888,4663573,NA,9891,7.974255174200000
1768,61517,MCB-W,M796.8M,10/8/1991 0:00:00,531445,4939670,NA,1939,20.105409224100001
1769,61577,BWC-S,F2.RS,9/21/2000 0:00:00,578095,4916995,1,1256,3.607379560740000
1770,61591,BWC-S,M536.9,6/29/1992 0:00:00,733857,4663547,1,9891,0.000000000000000
1771,61634,BWC-S,F11.RS,6/28/2017 0:00:00,641970,4840650,0,4968,0.000000000000000
1772,61635,BWC-S,F15.RS,10/3/2007 0:00:00,642570,4848300,1,5343,5.120344248690000
1773,61654,BWC-S,F7.RS,6/24/2002 0:00:00,726275,4670685,0,8711,43.321333247600002
1774,61720,BWC-S,F8.RS,7/12/2000 0:00:00,643320,4840700,0,5197,26.611674953400001
1775,61754,BWC-S,D10.RS,8/29/2002 0:00:00,735425,4655235,1,11043,23.485722928500000
1776,61799,SCB,D12.RS,9/8/1998 0:00:00,639220,4835000,1,6138,31.397862974199999
1777,61871,BWC-S,F13A.RS,10/30/1995 0:00:00,718625,4677235,1,13220,69.203537330600000
1778,61877,SCB,D11.RS,6/29/2010 0:00:00,585345,4908845,1,4706,145.533792611000000
1779,61905,MCB-W,M556.1D,8/25/2005 0:00:00,713448,4680913,0,13350,74.787151307499997
1780,61917,SCB,D8.RS,9/14/1993 0:00:00,585645,4908295,0,2206,108.226467640000000
1781,61925,SCB,D4.RS,10/11/2010 0:00:00,734875,4667435,1,9536,50.091378232600000
1782,61963,IMP-S,D24.RS,10/2/2013 0:00:00,642070,4827299,0,6071,34.571363701199999
1783,61986,MCB-W,M699.3F,7/13/2016 0:00:00,638915,4853828,0,5342,48.056627041799999
1784,62011,MCB-U,D17.RS,10/22/2001 0:00:00,639870,4853300,0,5655,29.124696424200000
1785,62064,MCB-U,D5.RS,10/30/2001 0:00:00,579195,4914095,1,1193,57.764913350400001
1786,62078,IMP-S,D24.RS,9/8/1998 0:00:00,643320,4835900,0,5323,35.719650052699997
1787,62096,BWC-S,D15.RS,10/21/1993 0:00:00,641770,4840600,0,4968,8.365538426580001
1788,62097,MCB-W,M550.5L,9/12/1991 0:00:00,719815,4675321,NA,13342,155.672491452999990
1789,62153,BWC-S,D15.RS,6/18/2015 0:00:00,642970,4846350,0,6920,16.382512622099998
1790,62176,BWC-S,D13.RS,6/16/2011 0:00:00,737125,4653885,1,9756,84.181903859599998
1791,62200,BWC-S,D13.RS,9/12/2005 0:00:00,727075,4670085,0,8705,0.000000000000000
1792,62470,BWC-S,M701.4,10/21/1992 0:00:00,639027,4856771,0,5981,8.404162503409999
1793,62524,MCB-W,M796.7M,6/28/1995 0:00:00,531610,4939625,0,1939,52.542051957300004
1794,62567,BWC-S,F11.RS,10/10/1995 0:00:00,639270,4842350,0,5025,22.707305413099999
1795,62631,BWC-S,F4.RS,10/12/1995 0:00:00,643570,4845250,0,5237,0.000000000000000
1796,62637,BWC-S,F7.RS,8/6/1997 0:00:00,643470,4841250,0,5203,0.000000000000000
1797,62638,BWC-S,F6.RS,8/19/2013 0:00:00,584295,4909195,1,4702,31.041975577199999
1798,62649,IMP-S,F13.RS,6/23/2015 0:00:00,643370,4836000,0,5323,14.056132099799999
1799,62667,TWZ,M796.9N,9/25/2006 0:00:00,531031,4939869,1,1942,0.000000000000000
1800,62719,BWC-S,F1.RS,6/29/2009 0:00:00,541845,4936045,0,3293,2.955598353650000
1801,62720,BWC-S,F5.RS,6/24/2010 0:00:00,580445,4911045,0,1573,28.145038640700001
1802,62721,BWC-S,F1.RS,9/16/2011 0:00:00,714475,4681035,1,13199,15.886475544400000
1803,62730,BWC-S,F5.RS,6/18/2012 0:00:00,642070,4845600,0,8041,5.933157651080000
1804,62746,BWC-S,F77A.RS,9/19/2012 0:00:00,737725,4655285,1,9769,33.883869208199997
1805,62919,BWC-S,F88A.RS,8/3/1995 0:00:00,580895,4912545,1,214,0.000000000000000
1806,62943,BWC-S,F1.RS,6/24/1996 0:00:00,716775,4677885,1,10110,36.956588959400001
1807,62963,BWC-S,F4.RS,8/7/1996 0:00:00,584095,4912245,0,498,0.000000000000000
1808,63113,BWC-S,D20.RS,8/15/2013 0:00:00,638920,4837249,0,6138,48.042742421000000
1809,63181,BWC-S,F10A.RS,8/29/2005 0:00:00,729875,4668935,1,13329,22.784757152299999
1810,63187,TWZ,M796.9N,8/1/2007 0:00:00,531144,4939869,1,1942,13.803007193799999
1811,63193,BWC-S,F16.RS,10/21/2008 0:00:00,641470,4849800,1,5343,19.760387617799999
1812,63217,BWC-S,F6.RS,9/24/2009 0:00:00,640620,4842250,0,7839,3.786266490700000
1813,63233,BWC-S,F9.RS,7/11/2011 0:00:00,644020,4843600,0,7922,11.848311675300000
1814,63239,BWC-S,F3.RS,8/30/2011 0:00:00,729825,4669635,1,11284,7.525871424500000
1815,63294,BWC-S,F62A.RS,9/15/1998 0:00:00,735125,4655585,1,8769,27.491762178999998
1816,63308,BWC-S,F3.RS,9/23/1998 0:00:00,542495,4933599,0,718,578.207846449000040
1817,63477,MCB-U,M554.8F,10/11/1991 0:00:00,714669,4679382,NA,10118,75.760781649500004
1818,63509,BWC-O,D22.RS,7/3/1996 0:00:00,581945,4914645,1,2399,443.938335299000020
1819,63512,MCB-W,M796.8M,10/14/1993 0:00:00,531445,4939670,0,1939,20.105409224100001
1820,63523,MCB-W,M699.3F,11/1/1993 0:00:00,638819,4854256,0,6443,30.842276938700000
1821,63545,IMP-O,M680.8U,8/10/1990 0:00:00,642444,4828174,NA,6132,863.617064046000000
1822,63556,MCB-U,M761.6F,9/14/1990 0:00:00,575313,4916589,NA,1244,19.292218734599999
1823,63557,BWC-S,D9.RS,9/13/2011 0:00:00,727325,4669885,1,11562,12.980508924300000
1824,63862,IMP-S,D14.RS,10/17/2001 0:00:00,735375,4648535,1,9246,52.112231445900001
1825,63869,SCB,D9.RS,7/7/1999 0:00:00,584245,4910845,0,280,108.827482514000000
1826,63870,MCB-U,D2.RS,8/15/1995 0:00:00,575645,4916095,1,1244,30.726489488300000
1827,63895,BWC-S,D23.RS,8/19/1997 0:00:00,580645,4914645,0,333,0.000000000000000
1828,63922,BWC-O,D18.RS,10/19/1993 0:00:00,580595,4912695,0,1176,244.250256443000010
1829,63934,SCB,D10.RS,10/24/1994 0:00:00,642270,4843650,0,6863,40.666087927299998
1830,64040,BWC-S,M701.8C,10/14/1996 0:00:00,636936,4857532,NA,5998,0.000000000000000
1831,64078,BWC-S,F5.RS,7/5/2017 0:00:00,642320,4843700,0,6863,0.000000000000000
1832,64195,IMP-S,F14.RS,9/19/1994 0:00:00,736325,4642635,0,9410,0.000000000000000
1833,64233,BWC-S,F33A.RS,8/8/1996 0:00:00,579795,4912945,0,4057,0.000000000000000
1834,64252,BWC-S,F12.RS,7/30/1998 0:00:00,639320,4841850,1,4852,5.791906073930000
1835,64278,BWC-S,F7.RS,8/15/2001 0:00:00,735375,4652985,1,9446,34.301827017100003
1836,64290,IMP-S,F13.RS,6/18/2002 0:00:00,737025,4651135,1,11097,63.193078626700000
1837,64295,BWC-S,F4.RS,8/16/2017 0:00:00,732825,4663435,0,8840,47.946098029900000
1838,64296,BWC-S,F3.RS,7/8/2002 0:00:00,715275,4680185,1,12782,54.647472590500001
1839,64319,BWC-S,F2.RS,9/29/2008 0:00:00,715675,4679535,0,12749,16.030830016100001
1840,64320,TWZ,M796.9N,8/10/2009 0:00:00,531031,4939825,1,2207,30.745833457200000
1841,64342,BWC-S,F7.RS,9/21/2011 0:00:00,734675,4661385,0,10823,62.538706890400000
1842,64343,BWC-S,F3.RS,6/28/2017 0:00:00,643820,4845600,0,5077,9.217281682570000
1843,64344,IMP-S,F14.RS,7/25/2017 0:00:00,642520,4836750,1,6456,51.516776860800000
1844,64485,BWC-S,F10.RS,7/30/2015 0:00:00,639320,4841750,1,4852,0.000000000000000
1845,64547,BWC-S,F5A.RS,8/21/2017 0:00:00,638870,4856350,0,5976,42.456919119900000
1846,64589,BWC-S,F6.RS,10/25/2017 0:00:00,729725,4669985,1,9248,42.987374117599998
1847,64677,BWC-S,F32A.RS,10/12/1995 0:00:00,643870,4844150,0,5054,26.573613719400001
1848,64738,BWC-S,F3.RS,7/8/1997 0:00:00,715575,4679635,1,12749,34.831662558799998
1849,64799,SCB,D7.RS,7/28/1993 0:00:00,539195,4935395,0,1863,17.237143364300000
1850,64814,SCB,D6.RS,9/30/1994 0:00:00,727925,4672285,0,13336,51.819493019500001
1851,64820,TWZ,M796.9N,9/2/2014 0:00:00,531031,4939825,1,2207,30.745833457200000
1852,64836,BWC-S,M692.7R,9/14/1993 0:00:00,642904,4844961,1,5331,0.833787530085000
1853,64852,IMP-S,F12.RS,8/3/2016 0:00:00,738175,4650585,1,9432,52.578756602299997
1854,64861,BWC-S,M701.8C,7/24/1997 0:00:00,636936,4857532,0,5998,0.000000000000000
1855,64891,MCB-W,M759.0W,6/28/1999 0:00:00,578950,4914200,1,3862,71.888364770400003
1856,64903,BWC-S,F8.RS,7/5/1995 0:00:00,641970,4845550,0,5243,3.294390866180000
1857,64967,BWC-S,F3.RS,6/21/1993 0:00:00,582345,4914845,0,2399,0.000000000000000
1858,64977,BWC-S,F36A.RS,10/18/2004 0:00:00,644170,4841350,0,6139,49.861703332700003
1859,65048,BWC-S,F6.RS,6/13/1995 0:00:00,729825,4669135,1,8692,4.238055644250000
1860,65066,BWC-S,F22A.RS,6/28/1995 0:00:00,640370,4847300,1,6942,26.351846777300000
1861,65123,BWC-S,M701.8C,10/24/1995 0:00:00,636936,4857532,0,5998,0.000000000000000
1862,65132,BWC-S,F6A.RS,10/2/2001 0:00:00,715675,4680335,0,13185,7.185186796580000
1863,65294,BWC-S,F1.RS,8/6/2014 0:00:00,636570,4857000,0,5353,49.774429058599999
1864,65305,BWC-S,M692.7R,6/16/1997 0:00:00,642904,4844961,1,5331,0.833787530085000
1865,65351,IMP-S,F16.RS,9/28/2015 0:00:00,643170,4827400,0,6132,0.000000000000000
1866,65352,MCB-W,M796.8M,6/22/1998 0:00:00,531445,4939670,0,1939,20.105409224100001
1867,65357,BWC-S,F1.RS,6/26/2001 0:00:00,636920,4857800,0,5998,14.819527987500001
1868,65381,BWC-S,M692.7T,8/9/1989 0:00:00,643550,4845070,NA,5775,20.771936144000001
1869,65456,BWC-S,F83A.RS,9/12/2008 0:00:00,733775,4663785,1,11482,21.288425895500001
1870,65547,BWC-S,D17.RS,10/17/2006 0:00:00,584895,4911295,0,1157,43.153983947599997
1871,65548,IMP-S,D20.RS,10/19/1993 0:00:00,643370,4838850,1,4829,40.564688011199998
1872,65582,MCB-U,D1.RS,7/2/2015 0:00:00,638570,4854400,1,5944,31.204189374300000
1873,65609,IMP-S,D25.RS,10/20/1997 0:00:00,641770,4834000,0,6451,15.590861567299999
1874,65613,BWC-S,F54A.RS,6/16/2016 0:00:00,734925,4660985,1,10823,21.309598309399998
1875,65632,SCB,D14.RS,7/25/2017 0:00:00,581745,4912545,1,500,20.186188360999999
1876,65685,IMP-S,D19.RS,6/30/1994 0:00:00,643420,4836500,0,6139,33.549163434100002
1877,65746,MCB-W,M694.9O,11/6/1990 0:00:00,641688,4847921,0,5850,74.622527046200005
1878,65767,MCB-U,D2.RS,8/18/1995 0:00:00,636970,4856000,0,5349,34.075232268000001
1879,65773,BWC-S,D14.RS,10/19/1993 0:00:00,644120,4842050,0,4854,0.000000000000000
1880,65774,BWC-S,M692.7R,9/13/1994 0:00:00,642904,4844961,1,5331,0.833787530085000
1881,65904,MCB-U,D4.RS,9/21/2015 0:00:00,639520,4838000,1,7650,45.410769214699997
1882,65905,IMP-S,D15.RS,9/16/2005 0:00:00,738475,4649785,1,9745,36.160869422300003
1883,65982,BWC-S,D16.RS,9/5/1996 0:00:00,582845,4913295,1,1598,36.393431711399998
1884,66018,BWC-S,M757.5S,8/30/1991 0:00:00,581415,4914110,NA,329,0.000000000000000
1885,66064,IMP-S,D15.RS,8/2/2016 0:00:00,736625,4651085,1,11199,23.603268754500000
1886,66098,MCB-U,B25A.RS,9/12/2016 0:00:00,576045,4915545,1,2761,20.697678042500002
1887,66116,BWC-S,F13A.RS,10/27/2015 0:00:00,719225,4677186,1,10096,61.179138831400003
1888,66134,BWC-S,D20.RS,7/20/2017 0:00:00,640670,4839550,0,4944,0.000000000000000
1889,66203,BWC-S,D18.RS,10/19/2006 0:00:00,581345,4910345,0,1560,1.007677637910000
1890,66204,MCB-U,D1.RS,8/31/2007 0:00:00,532445,4938945,0,2321,33.748143460500003
1891,66306,BWC-S,D20.RS,9/28/2012 0:00:00,579595,4915045,0,3057,0.000000000000000
1892,66307,BWC-S,D7.RS,9/4/2014 0:00:00,715925,4679286,0,12749,55.429745322800002
1893,66308,SCB,D9.RS,8/11/2011 0:00:00,640770,4842050,0,4797,0.000000000000000
1894,66309,MCB-W,M536.2V,7/24/2008 0:00:00,734655,4662426,0,10823,124.298279927000000
1895,66318,MCB-U,D21.RS,10/18/2004 0:00:00,532695,4938895,1,2320,30.159475703900000
1896,66344,SCB,D14.RS,9/8/2006 0:00:00,582345,4912145,1,3804,155.824881696000010
1897,66434,IMP-S,H25A.RS,8/28/2017 0:00:00,733775,4646285,0,8991,7.928619355490000
1898,66435,BWC-S,F5.RS,10/8/1997 0:00:00,639670,4848950,1,8163,32.815178809199999
1899,66478,BWC-S,F3.RS,8/19/2013 0:00:00,584645,4911795,0,643,48.126591521000002
1900,66550,TWZ,M796.9M,9/30/2012 0:00:00,531164,4939769,0,1939,108.158015873000000
1901,66658,BWC-S,F6.RS,10/10/2001 0:00:00,639070,4849700,0,5103,34.831006409300002
1902,66690,BWC-S,M536.9M,9/20/1991 0:00:00,733888,4663573,NA,9891,7.974255174200000
1903,66725,IMP-S,F15.RS,9/29/1998 0:00:00,643470,4829250,1,5385,43.641162967500001
1904,66747,BWC-S,F8.RS,8/24/2015 0:00:00,643470,4841400,0,4994,4.386028221100000
1905,66749,IMP-S,F14.RS,9/20/2004 0:00:00,733725,4645735,1,10812,36.614970071199998
1906,66782,BWC-S,F10.RS,6/15/1999 0:00:00,640770,4839900,0,4942,0.000000000000000
1907,66783,IMP-S,F13.RS,7/19/2000 0:00:00,643420,4836750,0,6139,20.366426469800000
1908,66916,BWC-S,F10.RS,8/25/2010 0:00:00,732475,4662785,1,9868,42.984948694800003
1909,66918,BWC-S,F10.RS,9/2/2014 0:00:00,642020,4842250,1,7841,0.000000000000000
1910,66952,BWC-S,F1.RS,8/15/1994 0:00:00,642670,4846200,0,8056,0.000000000000000
1911,66953,MCB-W,M759.9E,10/4/1995 0:00:00,576200,4915800,0,2936,76.173268284599999
1912,66954,IMP-S,F15.RS,6/17/2014 0:00:00,642020,4827400,1,6071,61.218626209699998
1913,66982,TWZ,M796.9N,7/13/1992 0:00:00,531001,4939807,0,2207,26.398614001599999
1914,67011,BWC-S,F4.RS,6/28/2000 0:00:00,641470,4847100,0,8106,2.139617158650000
1915,67042,IMP-S,F12.RS,8/3/2010 0:00:00,735675,4650285,1,11039,53.926753429599998
1916,67043,TWZ,M556.6E,10/19/1990 0:00:00,712960,4681712,NA,9370,106.184672655000000
1917,67081,MCB-U,D4.RS,9/18/2013 0:00:00,640470,4836299,0,5386,0.000000000000000
1918,67096,BWC-S,D19.RS,8/20/2014 0:00:00,579195,4915695,0,533,0.000000000000000
1919,67140,BWC-S,F32A.RS,10/18/2011 0:00:00,639320,4841850,1,4852,5.791906073930000
1920,67183,MCB-W,M546.2A,8/28/2012 0:00:00,725690,4672349,0,9600,45.522142817400002
1921,67236,BWC-S,D20.RS,8/11/2011 0:00:00,641120,4839600,0,4939,0.000000000000000
1922,67257,MCB-U,D2.RS,7/1/2008 0:00:00,726275,4672235,1,10012,45.499325033399998
1923,67359,BWC-S,F6.RS,10/10/2016 0:00:00,581195,4911245,1,1146,3.783907464010000
1924,67367,BWC-S,F1.RS,8/25/1997 0:00:00,715325,4680835,1,13193,58.943871714200000
1925,67373,BWC-S,F4.RS,10/3/1994 0:00:00,718475,4677085,0,9657,9.281499580580000
1926,67522,BWC-S,M701.8H,7/22/1991 0:00:00,638944,4857032,NA,5981,53.398504985199999
1927,67553,BWC-S,F6A.RS,8/26/2013 0:00:00,716875,4677835,1,13345,18.868920292300000
1928,67590,MCB-W,M701.4B,10/25/1989 0:00:00,636936,4857532,NA,5998,0.000000000000000
1929,67592,BWC-S,F77A.RS,9/20/2017 0:00:00,737725,4655385,1,9769,16.413168708400001
1930,67593,MCB-W,M796.7M,8/15/1994 0:00:00,531610,4939625,0,1939,52.542051957300004
1931,67599,IMP-S,F16.RS,8/7/2017 0:00:00,643470,4828700,0,6132,22.256891176100002
1932,67601,BWC-S,F6.RS,6/16/1994 0:00:00,583545,4912795,0,301,0.000000000000000
1933,67602,BWC-S,F3.RS,7/9/2001 0:00:00,579545,4913695,1,1608,11.776978125299999
1934,67640,TWZ,M796.9N,8/1/2006 0:00:00,531031,4939869,1,1942,0.000000000000000
1935,67680,SCB,D3.RS,7/19/2007 0:00:00,735175,4659835,1,12900,28.657713734600001
1936,67698,BWC-S,D5.RS,9/21/2001 0:00:00,641720,4841650,1,7822,19.291120128199999
1937,67770,MCB-U,D6.RS,10/9/2015 0:00:00,581245,4912895,0,649,32.065279586199999
1938,67835,SCB,D7.RS,9/18/2003 0:00:00,538445,4936795,1,739,54.188291649900002
1939,67879,IMP-S,D16.RS,8/7/2001 0:00:00,733675,4647985,0,9382,19.091091745100002
1940,67912,SCB,D7.RS,8/20/1996 0:00:00,640970,4844250,1,7954,0.000000000000000
1941,67992,BWC-S,M701.8C,10/16/1991 0:00:00,636936,4857532,NA,5998,0.000000000000000
1942,68072,MCB-W,M757.8W,9/9/2010 0:00:00,580322,4913400,0,2933,156.892935009000010
1943,68080,SCB,D12.RS,10/6/2011 0:00:00,642720,4840200,1,4836,0.000000000000000
1944,68142,MCB-U,D4.RS,8/23/2005 0:00:00,736475,4653335,1,12825,51.601354618800002
1945,68157,BWC-S,M692.7R,7/19/1999 0:00:00,642904,4844967,1,5331,6.032028866520000
1946,68165,BWC-S,M758.1U,9/5/1990 0:00:00,581365,4915155,NA,332,376.418836270999980
1947,68194,IMP-S,H7A.RS,8/1/2007 0:00:00,735275,4650935,1,8633,9.424297222540000
1948,68218,IMP-S,D16.RS,9/25/1998 0:00:00,736675,4650635,0,11266,0.000000000000000
1949,68245,BWC-S,F27A.RS,9/26/2007 0:00:00,641220,4845450,0,7998,14.723487554600000
1950,68312,BWC-S,F5.RS,8/23/2004 0:00:00,640620,4847500,0,5821,5.872913399810000
1951,68318,BWC-S,M536.8,8/10/1992 0:00:00,733252,4663455,1,11477,1.239295817750000
1952,68375,BWC-S,F10.RS,6/24/2010 0:00:00,642070,4841100,0,4982,10.411942988800000
1953,68393,TWZ,M796.9N,7/17/2012 0:00:00,531031,4939825,1,2207,30.745833457200000
1954,68418,BWC-S,F65A.RS,9/23/2002 0:00:00,578545,4916145,1,545,0.000000000000000
1955,68476,BWC-S,F35A.RS,8/30/2005 0:00:00,733375,4662485,1,13317,23.025500743300000
1956,68503,BWC-S,F10.RS,8/18/2016 0:00:00,641420,4840900,0,5198,14.730796418700001
1957,68546,BWC-S,F9.RS,9/21/2016 0:00:00,735325,4660985,1,9848,0.000000000000000
1958,68616,BWC-S,M701.8C,8/23/1990 0:00:00,636936,4857532,NA,5998,0.000000000000000
1959,68655,IMP-S,F11.RS,6/15/2000 0:00:00,738475,4644285,1,8731,0.000000000000000
1960,68709,BWC-S,F5.RS,7/12/2000 0:00:00,643670,4841600,0,7829,12.009841718100001
1961,68739,BWC-S,F20A.RS,10/19/2015 0:00:00,643170,4845150,0,5555,11.793314171700001
1962,68772,BWC-S,M542.5E,9/25/1990 0:00:00,729999,4669388,NA,9940,70.938097017600001
1963,68782,BWC-S,F4.RS,8/1/2016 0:00:00,571495,4918395,1,2975,31.324720588300000
1964,68843,IMP-S,F14.RS,9/23/1997 0:00:00,733425,4647335,1,10699,39.153819955800003
1965,68871,BWC-S,M692.7R,9/24/1996 0:00:00,642904,4844961,1,5331,0.833787530085000
1966,68933,BWC-S,M539.5V,7/25/1989 0:00:00,734326,4668152,NA,8862,66.865244952099999
1967,69101,BWC-S,M692.7R,9/1/1999 0:00:00,642904,4844961,1,5331,0.833787530085000
1968,69129,BWC-S,F2.RS,6/21/1994 0:00:00,537395,4935745,0,265,0.000000000000000
1969,69164,BWC-S,F6.RS,9/7/2010 0:00:00,642370,4843950,1,7940,13.624988188100000
1970,69186,BWC-S,F2.RS,9/6/2012 0:00:00,727225,4670185,0,11562,0.000000000000000
1971,69187,BWC-S,M692.7R,10/1/1990 0:00:00,642904,4844961,1,5331,0.833787530085000
1972,69252,MCB-W,M687.8C,8/17/1995 0:00:00,639321,4837644,0,5176,110.633700121000000
1973,69265,SCB,D7.RS,10/22/2015 0:00:00,643220,4845750,1,5565,6.547522017350000
